#curie_map:
#  AAO: "http://purl.obolibrary.org/obo/AAO_"
#  AEO: "http://purl.obolibrary.org/obo/AEO_"
#  CARO: "http://purl.obolibrary.org/obo/CARO_"
#  CL: "http://purl.obolibrary.org/obo/CL_"
#  EHDAA2: "http://purl.obolibrary.org/obo/EHDAA2_"
#  EMAPA: "http://purl.obolibrary.org/obo/EMAPA_"
#  EV: "http://purl.obolibrary.org/obo/EV_"
#  FMA: "http://purl.obolibrary.org/obo/FMA_"
#  GO: "http://purl.obolibrary.org/obo/GO_"
#  KUPO: "http://purl.obolibrary.org/obo/KUPO_"
#  MA: "http://purl.obolibrary.org/obo/MA_"
#  NCIT: "http://purl.obolibrary.org/obo/NCIT_"
#  SCTID: "http://purl.obolibrary.org/obo/SCTID_"
#  VHOG: "http://purl.obolibrary.org/obo/VHOG_"
#  VSAO: "http://purl.obolibrary.org/obo/VSAO_"
#  WBbt: "http://purl.obolibrary.org/obo/WBbt_"
#  XAO: "http://purl.obolibrary.org/obo/XAO_"
#  ZFA: "http://purl.obolibrary.org/obo/ZFA_"
subject_id	subject_label	predicate_id	object_id	mapping_justification	mapping_cardinality
CL:0002232	epithelial cell of prostatic duct	semapv:crossSpeciesExactMatch	FMA:74224	semapv:UnspecifiedMatching	1:1
CL:0002233	epithelial cell of prostatic acinus	semapv:crossSpeciesExactMatch	FMA:74223	semapv:UnspecifiedMatching	1:1
CL:0002234	basal cell of prostatic acinus	semapv:crossSpeciesExactMatch	FMA:74265	semapv:UnspecifiedMatching	1:1
CL:0002235	luminal cell of prostatic acinus	semapv:crossSpeciesExactMatch	FMA:74266	semapv:UnspecifiedMatching	1:1
CL:0002236	basal epithelial cell of prostatic duct	semapv:crossSpeciesExactMatch	FMA:74226	semapv:UnspecifiedMatching	1:1
CL:0002237	luminal epithelial cell of prostatic duct	semapv:crossSpeciesExactMatch	FMA:74225	semapv:UnspecifiedMatching	1:1
CL:0002238	male gonocyte	skos:broadMatch	VHOG:0000662	semapv:UnspecifiedMatching	1:n
CL:0002238	male gonocyte	semapv:crossSpeciesExactMatch	EHDAA2:0001053	semapv:UnspecifiedMatching	1:n
CL:0002238	male gonocyte	semapv:crossSpeciesExactMatch	EMAPA:18686	semapv:UnspecifiedMatching	1:n
CL:0002238	male gonocyte	semapv:crossSpeciesExactMatch	FMA:84771	semapv:UnspecifiedMatching	1:n
CL:0002239	ooblast	skos:broadMatch	VHOG:0000661	semapv:UnspecifiedMatching	1:n
CL:0002239	ooblast	semapv:crossSpeciesExactMatch	EHDAA2:0000505	semapv:UnspecifiedMatching	1:n
CL:0002239	ooblast	semapv:crossSpeciesExactMatch	EMAPA:17965	semapv:UnspecifiedMatching	1:n
CL:0002239	ooblast	semapv:crossSpeciesExactMatch	FMA:84772	semapv:UnspecifiedMatching	1:n
CL:0002240	marrow fibroblast	semapv:crossSpeciesExactMatch	FMA:84377	semapv:UnspecifiedMatching	1:1
CL:0002241	pulmonary interstitial fibroblast	semapv:crossSpeciesExactMatch	FMA:84467	semapv:UnspecifiedMatching	1:1
CL:0002242	nucleate cell	semapv:crossSpeciesExactMatch	FMA:67513	semapv:UnspecifiedMatching	1:1
CL:0002243	smooth muscle cell of sphincter of pupil	semapv:crossSpeciesExactMatch	FMA:70611	semapv:UnspecifiedMatching	1:1
CL:0002244	squamous cell of ectocervix	semapv:crossSpeciesExactMatch	FMA:86483	semapv:UnspecifiedMatching	1:1
CL:0002246	peripheral blood stem cell	semapv:crossSpeciesExactMatch	FMA:86711	semapv:UnspecifiedMatching	1:1
CL:0002247	pleural macrophage	semapv:crossSpeciesExactMatch	FMA:83024	semapv:UnspecifiedMatching	1:1
CL:0002248	pluripotent stem cell	semapv:crossSpeciesExactMatch	FMA:70570	semapv:UnspecifiedMatching	1:1
CL:0002249	primitive cardiac myocyte	semapv:crossSpeciesExactMatch	FMA:75620	semapv:UnspecifiedMatching	1:1
CL:0002250	intestinal crypt stem cell	semapv:crossSpeciesExactMatch	FMA:63379	semapv:UnspecifiedMatching	1:1
CL:0002252	epithelial cell of esophagus	semapv:crossSpeciesExactMatch	FMA:63071	semapv:UnspecifiedMatching	1:1
CL:0002253	epithelial cell of large intestine	semapv:crossSpeciesExactMatch	FMA:256157	semapv:UnspecifiedMatching	1:1
CL:0002254	epithelial cell of small intestine	semapv:crossSpeciesExactMatch	FMA:256159	semapv:UnspecifiedMatching	1:1
CL:0002255	stromal cell of endometrium	semapv:crossSpeciesExactMatch	FMA:86490	semapv:UnspecifiedMatching	1:1
CL:0002256	supporting cell of carotid body	semapv:crossSpeciesExactMatch	FMA:84188	semapv:UnspecifiedMatching	1:1
CL:0002257	epithelial cell of thyroid gland	semapv:crossSpeciesExactMatch	FMA:256167	semapv:UnspecifiedMatching	1:1
CL:0002258	thyroid follicular cell	semapv:crossSpeciesExactMatch	FMA:68782	semapv:UnspecifiedMatching	1:1
CL:0002259	neuroepithelial stem cell	semapv:crossSpeciesExactMatch	FMA:87171	semapv:UnspecifiedMatching	1:1
CL:0002260	epithelial cell of parathyroid gland	semapv:crossSpeciesExactMatch	FMA:70547	semapv:UnspecifiedMatching	1:1
CL:0002261	endothelial cell of viscerocranial mucosa	semapv:crossSpeciesExactMatch	FMA:70627	semapv:UnspecifiedMatching	1:1
CL:0002262	endothelial cell of sinusoid	semapv:crossSpeciesExactMatch	FMA:63134	semapv:UnspecifiedMatching	1:1
CL:0002263	transitional cell of parathyroid gland	semapv:crossSpeciesExactMatch	FMA:69324	semapv:UnspecifiedMatching	1:1
CL:0002264	type A cell of stomach	semapv:crossSpeciesExactMatch	FMA:83411	semapv:UnspecifiedMatching	1:1
CL:0002265	type D cell of colon	semapv:crossSpeciesExactMatch	FMA:268744	semapv:UnspecifiedMatching	1:1
CL:0002266	type D cell of small intestine	semapv:crossSpeciesExactMatch	FMA:268736	semapv:UnspecifiedMatching	1:1
CL:0002267	type D cell of stomach	semapv:crossSpeciesExactMatch	FMA:83410	semapv:UnspecifiedMatching	1:1
CL:0002268	P/D1 enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:63418	semapv:UnspecifiedMatching	1:n
CL:0002270	type EC2 enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:62941	semapv:UnspecifiedMatching	1:1
CL:0002271	type EC1 enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:62940	semapv:UnspecifiedMatching	1:1
CL:0002273	type ECL enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:63208	semapv:UnspecifiedMatching	1:1
CL:0002275	pancreatic PP cell	semapv:crossSpeciesExactMatch	FMA:70588	semapv:UnspecifiedMatching	1:1
CL:0002277	type I enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:62937	semapv:UnspecifiedMatching	1:1
CL:0002278	GIP cell	semapv:crossSpeciesExactMatch	FMA:62942	semapv:UnspecifiedMatching	1:1
CL:0002279	type L enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:62944	semapv:UnspecifiedMatching	1:1
CL:0002280	type N enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:62943	semapv:UnspecifiedMatching	1:1
CL:0002281	type S enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:62936	semapv:UnspecifiedMatching	1:1
CL:0002282	type TG enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:63421	semapv:UnspecifiedMatching	1:1
CL:0002283	ecto-epithelial cell of viscerocranial mucosa	semapv:crossSpeciesExactMatch	FMA:70581	semapv:UnspecifiedMatching	1:1
CL:0002284	type X enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:63209	semapv:UnspecifiedMatching	1:1
CL:0002285	type III taste bud cell	semapv:crossSpeciesExactMatch	FMA:67940	semapv:UnspecifiedMatching	1:1
CL:0002286	type II taste cell	semapv:crossSpeciesExactMatch	FMA:62381	semapv:UnspecifiedMatching	1:1
CL:0002287	type IV taste receptor cell	semapv:crossSpeciesExactMatch	FMA:62380	semapv:UnspecifiedMatching	1:1
CL:0002288	type V taste receptor cell	semapv:crossSpeciesExactMatch	FMA:67941	semapv:UnspecifiedMatching	1:1
CL:0002289	type I taste bud cell	semapv:crossSpeciesExactMatch	FMA:62356	semapv:UnspecifiedMatching	1:1
CL:0002290	Y chromosome-bearing sperm cell	semapv:crossSpeciesExactMatch	FMA:84058	semapv:UnspecifiedMatching	1:1
CL:0002291	X chromosome-bearing sperm cell	semapv:crossSpeciesExactMatch	FMA:84057	semapv:UnspecifiedMatching	1:1
CL:0002292	type I cell of carotid body	semapv:crossSpeciesExactMatch	FMA:84186	semapv:UnspecifiedMatching	1:1
CL:0002293	epithelial cell of thymus	semapv:crossSpeciesExactMatch	FMA:72208	semapv:UnspecifiedMatching	1:1
CL:0002294	type-1 epithelial cell of thymus	semapv:crossSpeciesExactMatch	FMA:72209	semapv:UnspecifiedMatching	1:1
CL:0002295	type-6 epithelial cell of thymus	semapv:crossSpeciesExactMatch	FMA:72214	semapv:UnspecifiedMatching	1:1
CL:0002296	type-4 epithelial cell of thymus	semapv:crossSpeciesExactMatch	FMA:72212	semapv:UnspecifiedMatching	1:1
CL:0002297	type-3 epithelial cell of thymus	semapv:crossSpeciesExactMatch	FMA:72211	semapv:UnspecifiedMatching	1:1
CL:0002298	type-5 epithelial cell of thymus	semapv:crossSpeciesExactMatch	FMA:72213	semapv:UnspecifiedMatching	1:1
CL:0002299	type-2 epithelial cell of thymus	semapv:crossSpeciesExactMatch	FMA:72210	semapv:UnspecifiedMatching	1:1
CL:0002301	type B synovial cell	semapv:crossSpeciesExactMatch	FMA:66788	semapv:UnspecifiedMatching	1:1
CL:0002302	type A synovial cell	semapv:crossSpeciesExactMatch	FMA:66787	semapv:UnspecifiedMatching	1:1
CL:0002303	pigmented ciliary epithelial cell	semapv:crossSpeciesExactMatch	FMA:70606	semapv:UnspecifiedMatching	1:1
CL:0002304	non-pigmented ciliary epithelial cell	semapv:crossSpeciesExactMatch	FMA:70607	semapv:UnspecifiedMatching	1:1
CL:0002305	epithelial cell of distal tubule	semapv:crossSpeciesExactMatch	FMA:70981	semapv:UnspecifiedMatching	1:n
CL:0002305	epithelial cell of distal tubule	semapv:crossSpeciesExactMatch	KUPO:0001055	semapv:UnspecifiedMatching	1:n
CL:0002306	epithelial cell of proximal tubule	semapv:crossSpeciesExactMatch	FMA:70973	semapv:UnspecifiedMatching	1:n
CL:0002306	epithelial cell of proximal tubule	semapv:crossSpeciesExactMatch	KUPO:0001044	semapv:UnspecifiedMatching	1:n
CL:0002308	epithelial cell of skin gland	semapv:crossSpeciesExactMatch	FMA:70657	semapv:UnspecifiedMatching	1:1
CL:0002309	corticotroph	semapv:crossSpeciesExactMatch	FMA:83098	semapv:UnspecifiedMatching	1:1
CL:0002310	mammosomatotroph	semapv:crossSpeciesExactMatch	FMA:83097	semapv:UnspecifiedMatching	1:1
CL:0002311	mammotroph	semapv:crossSpeciesExactMatch	FMA:83096	semapv:UnspecifiedMatching	1:1
CL:0002312	somatotroph	semapv:crossSpeciesExactMatch	FMA:83095	semapv:UnspecifiedMatching	1:1
CL:0002313	endocrine-paracrine cell of prostate gland	semapv:crossSpeciesExactMatch	FMA:74390	semapv:UnspecifiedMatching	1:n
CL:0002313	endocrine-paracrine cell of prostate gland	semapv:crossSpeciesExactMatch	FMA:86774	semapv:UnspecifiedMatching	1:n
CL:0002314	external supporting cell of vestibular epithelium	semapv:crossSpeciesExactMatch	FMA:75809	semapv:UnspecifiedMatching	1:1
CL:0002315	supporting cell of cochlea	semapv:crossSpeciesExactMatch	FMA:79796	semapv:UnspecifiedMatching	1:1
CL:0002316	supporting cell of vestibular epithelium	semapv:crossSpeciesExactMatch	FMA:75607	semapv:UnspecifiedMatching	1:1
CL:0002317	external limiting cell of vestibular epithelium	semapv:crossSpeciesExactMatch	FMA:75808	semapv:UnspecifiedMatching	1:1
CL:0002318	peripheral blood mesothelial cell	semapv:crossSpeciesExactMatch	FMA:86712	semapv:UnspecifiedMatching	1:1
CL:0002319	neural cell	semapv:crossSpeciesExactMatch	FMA:70333	semapv:UnspecifiedMatching	1:1
CL:0002320	connective tissue cell	semapv:crossSpeciesExactMatch	FMA:63875	semapv:UnspecifiedMatching	1:1
CL:0002321	embryonic cell (metazoa)	semapv:crossSpeciesExactMatch	FMA:82840	semapv:UnspecifiedMatching	1:n
CL:0002321	embryonic cell (metazoa)	semapv:crossSpeciesExactMatch	WBbt:0007028	semapv:UnspecifiedMatching	1:n
CL:0002324	myoepithelial cell of mammary gland	semapv:crossSpeciesExactMatch	FMA:67800	semapv:UnspecifiedMatching	1:1
CL:0002325	lactocyte	semapv:crossSpeciesExactMatch	FMA:74506	semapv:UnspecifiedMatching	1:n
CL:0002325	lactocyte	semapv:crossSpeciesExactMatch	FMA:79866	semapv:UnspecifiedMatching	1:n
CL:0002326	luminal epithelial cell of mammary gland	semapv:crossSpeciesExactMatch	FMA:73280	semapv:UnspecifiedMatching	1:1
CL:0002350	endocardial cell	semapv:crossSpeciesExactMatch	FMA:75621	semapv:UnspecifiedMatching	1:1
CL:0002377	immature Schwann cell	semapv:crossSpeciesExactMatch	ZFA:0001725	semapv:UnspecifiedMatching	1:1
CL:0002379	meningothelial cell	semapv:crossSpeciesExactMatch	FMA:86588	semapv:UnspecifiedMatching	1:1
CL:0002422	enucleated reticulocyte	semapv:crossSpeciesExactMatch	FMA:66785	semapv:UnspecifiedMatching	1:1
CL:0002494	cardiocyte	semapv:crossSpeciesExactMatch	FMA:83808	semapv:UnspecifiedMatching	1:n
CL:0002494	cardiocyte	semapv:crossSpeciesExactMatch	FMA:84791	semapv:UnspecifiedMatching	1:n
CL:0002497	primary trophoblast giant cell	semapv:crossSpeciesExactMatch	EMAPA:16066	semapv:UnspecifiedMatching	1:1
CL:0002502	type M enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:63420	semapv:UnspecifiedMatching	1:1
CL:0002503	adventitial cell	semapv:crossSpeciesExactMatch	FMA:84639	semapv:UnspecifiedMatching	1:1
CL:0002518	kidney epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001019	semapv:UnspecifiedMatching	1:1
CL:0002543	vein endothelial cell	semapv:crossSpeciesExactMatch	FMA:62104	semapv:UnspecifiedMatching	1:n
CL:0002543	vein endothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001099	semapv:UnspecifiedMatching	1:n
CL:0002584	renal cortical epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001016	semapv:UnspecifiedMatching	1:1
CL:0002586	retinal pigment epithelial cell	semapv:crossSpeciesExactMatch	FMA:75802	semapv:UnspecifiedMatching	1:1
CL:0002597	smooth muscle cell of bladder	semapv:crossSpeciesExactMatch	KUPO:0001122	semapv:UnspecifiedMatching	1:1
CL:0002635	nonkeratinized epithelial cell of anal column	semapv:crossSpeciesExactMatch	FMA:263146	semapv:UnspecifiedMatching	1:1
CL:0002636	nonkeratinized epithelial cell of inferior part of anal canal	semapv:crossSpeciesExactMatch	FMA:263144	semapv:UnspecifiedMatching	1:1
CL:0002641	epithelial cell of esophageal gland proper	semapv:crossSpeciesExactMatch	FMA:256141	semapv:UnspecifiedMatching	1:1
CL:0002642	epithelial cell of esophageal cardiac gland	semapv:crossSpeciesExactMatch	FMA:256143	semapv:UnspecifiedMatching	1:1
CL:0002643	nonkeratinized cell of stratum corneum of esophageal epithelium	semapv:crossSpeciesExactMatch	FMA:263148	semapv:UnspecifiedMatching	1:1
CL:0002644	endo-epithelial cell of tympanic part of viscerocranial mucosa	semapv:crossSpeciesExactMatch	FMA:70628	semapv:UnspecifiedMatching	1:1
CL:0002645	endo-epithelial cell of pharyngotympanic part of viscerocranial mucosa	semapv:crossSpeciesExactMatch	FMA:70629	semapv:UnspecifiedMatching	1:1
CL:0002651	endothelial cell of venous sinus of spleen	semapv:crossSpeciesExactMatch	FMA:72140	semapv:UnspecifiedMatching	1:1
CL:0002652	endothelial cell of high endothelial venule	semapv:crossSpeciesExactMatch	FMA:67759	semapv:UnspecifiedMatching	1:1
CL:0002654	epithelial cell of stratum corneum of esophageal epithelium	semapv:crossSpeciesExactMatch	FMA:70733	semapv:UnspecifiedMatching	1:1
CL:0002655	epithelial cell of stratum spinosum of esophageal epithelium	semapv:crossSpeciesExactMatch	FMA:70732	semapv:UnspecifiedMatching	1:1
CL:0002656	glandular cell of endometrium	semapv:crossSpeciesExactMatch	FMA:86489	semapv:UnspecifiedMatching	1:1
CL:0002657	glandular cell of esophagus	semapv:crossSpeciesExactMatch	FMA:86548	semapv:UnspecifiedMatching	1:1
CL:0002658	glandular cell of the large intestine	semapv:crossSpeciesExactMatch	FMA:87194	semapv:UnspecifiedMatching	1:1
CL:0002659	glandular cell of stomach	semapv:crossSpeciesExactMatch	FMA:86554	semapv:UnspecifiedMatching	1:1
CL:0002661	luminal cell of lactiferous terminal ductal lobular unit	semapv:crossSpeciesExactMatch	FMA:87168	semapv:UnspecifiedMatching	1:1
CL:0002662	luminal cell of lactiferous duct	semapv:crossSpeciesExactMatch	FMA:74504	semapv:UnspecifiedMatching	1:n
CL:0002663	myocardial endocrine cell of atrium	semapv:crossSpeciesExactMatch	FMA:83389	semapv:UnspecifiedMatching	1:1
CL:0005010	renal intercalated cell	semapv:crossSpeciesExactMatch	FMA:86560	semapv:UnspecifiedMatching	1:1
CL:0005015	inner phalangeal cell	semapv:crossSpeciesExactMatch	FMA:79801	semapv:UnspecifiedMatching	1:1
CL:0008037	gamma motor neuron	semapv:crossSpeciesExactMatch	FMA:83660	semapv:UnspecifiedMatching	1:1
CL:0008039	lower motor neuron	semapv:crossSpeciesExactMatch	FMA:84632	semapv:UnspecifiedMatching	1:1
CL:0010012	cerebral cortex neuron	semapv:crossSpeciesExactMatch	FMA:84104	semapv:UnspecifiedMatching	1:1
CL:0017005	lymphoblast	semapv:crossSpeciesExactMatch	FMA:83030	semapv:UnspecifiedMatching	1:1
CL:0017006	B-lymphoblast	semapv:crossSpeciesExactMatch	FMA:83031	semapv:UnspecifiedMatching	1:1
CL:1000275	smooth muscle cell of small intestine	semapv:crossSpeciesExactMatch	FMA:15050	semapv:UnspecifiedMatching	1:1
CL:1000276	smooth muscle fiber of duodenum	semapv:crossSpeciesExactMatch	FMA:15058	semapv:UnspecifiedMatching	1:1
CL:1000277	smooth muscle fiber of jejunum	semapv:crossSpeciesExactMatch	FMA:15062	semapv:UnspecifiedMatching	1:1
CL:1000278	smooth muscle fiber of ileum	semapv:crossSpeciesExactMatch	FMA:15066	semapv:UnspecifiedMatching	1:1
CL:1000279	smooth muscle cell of large intestine	semapv:crossSpeciesExactMatch	FMA:15653	semapv:UnspecifiedMatching	1:1
CL:1000280	smooth muscle cell of colon	semapv:crossSpeciesExactMatch	FMA:15663	semapv:UnspecifiedMatching	1:1
CL:1000281	smooth muscle cell of cecum	semapv:crossSpeciesExactMatch	FMA:15681	semapv:UnspecifiedMatching	1:1
CL:1000282	smooth muscle fiber of ascending colon	semapv:crossSpeciesExactMatch	FMA:17518	semapv:UnspecifiedMatching	1:1
CL:1000283	smooth muscle fiber of transverse colon	semapv:crossSpeciesExactMatch	FMA:17519	semapv:UnspecifiedMatching	1:1
CL:1000284	smooth muscle fiber of descending colon	semapv:crossSpeciesExactMatch	FMA:17520	semapv:UnspecifiedMatching	1:1
CL:1000285	smooth muscle cell of sigmoid colon	semapv:crossSpeciesExactMatch	FMA:17521	semapv:UnspecifiedMatching	1:1
CL:1000286	smooth muscle cell of rectum	semapv:crossSpeciesExactMatch	FMA:17522	semapv:UnspecifiedMatching	1:1
CL:1000287	myocyte of anterior internodal tract	semapv:crossSpeciesExactMatch	FMA:223276	semapv:UnspecifiedMatching	1:1
CL:1000288	myocyte of atrial branch of anterior internodal tract	semapv:crossSpeciesExactMatch	FMA:223277	semapv:UnspecifiedMatching	1:1
CL:1000289	myocyte of atrial septal branch of anterior internodal tract	semapv:crossSpeciesExactMatch	FMA:223278	semapv:UnspecifiedMatching	1:1
CL:1000290	myocyte of middle internodal tract	semapv:crossSpeciesExactMatch	FMA:223279	semapv:UnspecifiedMatching	1:1
CL:1000291	myocyte of posterior internodal tract	semapv:crossSpeciesExactMatch	FMA:223280	semapv:UnspecifiedMatching	1:1
CL:1000296	epithelial cell of urethra	semapv:crossSpeciesExactMatch	FMA:256165	semapv:UnspecifiedMatching	1:1
CL:1000298	mesothelial cell of dura mater	semapv:crossSpeciesExactMatch	FMA:256516	semapv:UnspecifiedMatching	1:1
CL:1000299	fibroblast of connective tissue of prostate	semapv:crossSpeciesExactMatch	FMA:261271	semapv:UnspecifiedMatching	1:1
CL:1000300	fibroblast of outer membrane of prostatic capsule	semapv:crossSpeciesExactMatch	FMA:261273	semapv:UnspecifiedMatching	1:1
CL:1000301	fibroblast of subepithelial connective tissue of prostatic gland	semapv:crossSpeciesExactMatch	FMA:261275	semapv:UnspecifiedMatching	1:1
CL:1000302	fibroblast of papillary layer of dermis	semapv:crossSpeciesExactMatch	FMA:261277	semapv:UnspecifiedMatching	1:1
CL:1000303	fibroblast of areolar connective tissue	semapv:crossSpeciesExactMatch	FMA:261279	semapv:UnspecifiedMatching	1:1
CL:1000304	fibroblast of connective tissue of nonglandular part of prostate	semapv:crossSpeciesExactMatch	FMA:261281	semapv:UnspecifiedMatching	1:1
CL:1000305	fibroblast of connective tissue of glandular part of prostate	semapv:crossSpeciesExactMatch	FMA:261283	semapv:UnspecifiedMatching	1:1
CL:1000306	fibroblast of tunica adventitia of artery	semapv:crossSpeciesExactMatch	FMA:261285	semapv:UnspecifiedMatching	1:1
CL:1000307	fibroblast of dense regular elastic tissue	semapv:crossSpeciesExactMatch	FMA:261287	semapv:UnspecifiedMatching	1:1
CL:1000308	fibrocyte of adventitia of ureter	semapv:crossSpeciesExactMatch	FMA:261289	semapv:UnspecifiedMatching	1:1
CL:1000309	epicardial adipocyte	semapv:crossSpeciesExactMatch	FMA:261293	semapv:UnspecifiedMatching	1:1
CL:1000310	adipocyte of epicardial fat of right ventricle	semapv:crossSpeciesExactMatch	FMA:261297	semapv:UnspecifiedMatching	1:1
CL:1000311	adipocyte of epicardial fat of left ventricle	semapv:crossSpeciesExactMatch	FMA:261300	semapv:UnspecifiedMatching	1:1
CL:1000312	bronchial goblet cell	semapv:crossSpeciesExactMatch	FMA:263032	semapv:UnspecifiedMatching	1:1
CL:1000313	gastric goblet cell	semapv:crossSpeciesExactMatch	FMA:263035	semapv:UnspecifiedMatching	1:1
CL:1000314	gastric cardiac gland goblet cell	semapv:crossSpeciesExactMatch	FMA:263038	semapv:UnspecifiedMatching	1:1
CL:1000315	principal gastric gland goblet cell	semapv:crossSpeciesExactMatch	FMA:263040	semapv:UnspecifiedMatching	1:1
CL:1000317	intestinal villus goblet cell	semapv:crossSpeciesExactMatch	FMA:263046	semapv:UnspecifiedMatching	1:1
CL:1000320	large intestine goblet cell	semapv:crossSpeciesExactMatch	FMA:263054	semapv:UnspecifiedMatching	1:1
CL:1000321	large intestine crypt goblet cell	semapv:crossSpeciesExactMatch	FMA:263056	semapv:UnspecifiedMatching	1:1
CL:1000322	pancreatic goblet cell	semapv:crossSpeciesExactMatch	FMA:263058	semapv:UnspecifiedMatching	1:1
CL:1000323	pyloric gastric gland goblet cell	semapv:crossSpeciesExactMatch	FMA:263061	semapv:UnspecifiedMatching	1:1
CL:1000324	duodenal goblet cell	semapv:crossSpeciesExactMatch	FMA:263063	semapv:UnspecifiedMatching	1:1
CL:1000325	jejunal goblet cell	semapv:crossSpeciesExactMatch	FMA:263065	semapv:UnspecifiedMatching	1:1
CL:1000326	ileal goblet cell	semapv:crossSpeciesExactMatch	FMA:263067	semapv:UnspecifiedMatching	1:1
CL:1000327	appendix goblet cell	semapv:crossSpeciesExactMatch	FMA:263069	semapv:UnspecifiedMatching	1:1
CL:1000329	tracheal goblet cell	semapv:crossSpeciesExactMatch	FMA:263075	semapv:UnspecifiedMatching	1:1
CL:1000330	serous cell of epithelium of trachea	semapv:crossSpeciesExactMatch	FMA:263078	semapv:UnspecifiedMatching	1:1
CL:1000331	serous cell of epithelium of bronchus	semapv:crossSpeciesExactMatch	FMA:263080	semapv:UnspecifiedMatching	1:1
CL:1000332	serous cell of epithelium of terminal bronchiole	semapv:crossSpeciesExactMatch	FMA:263082	semapv:UnspecifiedMatching	1:1
CL:1000333	serous cell of epithelium of lobular bronchiole	semapv:crossSpeciesExactMatch	FMA:263084	semapv:UnspecifiedMatching	1:1
CL:1000334	enterocyte of epithelium of small intestine	semapv:crossSpeciesExactMatch	FMA:263086	semapv:UnspecifiedMatching	1:1
CL:1000335	enterocyte of epithelium of intestinal villus	semapv:crossSpeciesExactMatch	FMA:263088	semapv:UnspecifiedMatching	1:1
CL:1000337	enterocyte of epithelium of duodenal gland	semapv:crossSpeciesExactMatch	FMA:263092	semapv:UnspecifiedMatching	1:1
CL:1000338	enterocyte of epithelium of crypt of Lieberkuhn of small intestine	semapv:crossSpeciesExactMatch	FMA:263094	semapv:UnspecifiedMatching	1:1
CL:1000339	enterocyte of epithelium proper of small intestine	semapv:crossSpeciesExactMatch	FMA:263096	semapv:UnspecifiedMatching	1:1
CL:1000340	enterocyte of epithelium proper of duodenum	semapv:crossSpeciesExactMatch	FMA:263098	semapv:UnspecifiedMatching	1:1
CL:1000341	enterocyte of epithelium proper of jejunum	semapv:crossSpeciesExactMatch	FMA:263100	semapv:UnspecifiedMatching	1:1
CL:1000342	enterocyte of epithelium proper of ileum	semapv:crossSpeciesExactMatch	FMA:263102	semapv:UnspecifiedMatching	1:1
CL:1000343	paneth cell of epithelium of small intestine	semapv:crossSpeciesExactMatch	FMA:263104	semapv:UnspecifiedMatching	1:1
CL:1000344	paneth cell of epithelium proper of small intestine	semapv:crossSpeciesExactMatch	FMA:263106	semapv:UnspecifiedMatching	1:1
CL:1000345	paneth cell of epithelium of crypt of Lieberkuhn of small intestine	semapv:crossSpeciesExactMatch	FMA:263108	semapv:UnspecifiedMatching	1:1
CL:1000346	enterocyte of epithelium proper of large intestine	semapv:crossSpeciesExactMatch	FMA:263090	semapv:UnspecifiedMatching	1:n
CL:1000346	enterocyte of epithelium proper of large intestine	semapv:crossSpeciesExactMatch	FMA:263112	semapv:UnspecifiedMatching	1:n
CL:1000347	enterocyte of colon	semapv:crossSpeciesExactMatch	FMA:263114	semapv:UnspecifiedMatching	1:1
CL:1000348	basal cell of epithelium of trachea	semapv:crossSpeciesExactMatch	FMA:263118	semapv:UnspecifiedMatching	1:1
CL:1000349	basal cell of epithelium of bronchus	semapv:crossSpeciesExactMatch	FMA:263120	semapv:UnspecifiedMatching	1:1
CL:1000350	basal cell of epithelium of terminal bronchiole	semapv:crossSpeciesExactMatch	FMA:263122	semapv:UnspecifiedMatching	1:1
CL:1000351	basal cell of epithelium of respiratory bronchiole	semapv:crossSpeciesExactMatch	FMA:263124	semapv:UnspecifiedMatching	1:1
CL:1000352	basal cell of epithelium of lobular bronchiole	semapv:crossSpeciesExactMatch	FMA:263126	semapv:UnspecifiedMatching	1:1
CL:1000353	microfold cell of epithelium of small intestine	semapv:crossSpeciesExactMatch	FMA:263128	semapv:UnspecifiedMatching	1:1
CL:1000354	microfold cell of epithelium of intestinal villus	semapv:crossSpeciesExactMatch	FMA:263130	semapv:UnspecifiedMatching	1:1
CL:1000355	microfold cell of epithelium proper of small intestine	semapv:crossSpeciesExactMatch	FMA:263132	semapv:UnspecifiedMatching	1:1
CL:1000356	microfold cell of epithelium proper of duodenum	semapv:crossSpeciesExactMatch	FMA:263134	semapv:UnspecifiedMatching	1:1
CL:1000357	microfold cell of epithelium proper of jejunum	semapv:crossSpeciesExactMatch	FMA:263136	semapv:UnspecifiedMatching	1:1
