#curie_map:
#  CARO: "http://purl.obolibrary.org/obo/CARO_"
#  CL: "http://purl.obolibrary.org/obo/CL_"
#  TAO: "http://purl.obolibrary.org/obo/TAO_"
#  VSAO: "http://purl.obolibrary.org/obo/VSAO_"
#  ZFA: "http://purl.obolibrary.org/obo/ZFA_"
#mapping_set_id: "http://purl.obolibrary.org/obo/uberon/mappings/zfa-mappings.sssom.tsv"
#license: "https://creativecommons.org/licenses/by/3.0/"
subject_id	subject_label	predicate_id	object_id	mapping_justification	mapping_cardinality
ZFA:0005058	ventricular epicardium	semapv:crossSpeciesExactMatch	TAO:0005058	semapv:UnspecifiedMatching	1:1
ZFA:0005059	trabecular layer	semapv:crossSpeciesExactMatch	TAO:0005059	semapv:UnspecifiedMatching	1:1
ZFA:0005060	trabecular layer of ventricle	semapv:crossSpeciesExactMatch	TAO:0005060	semapv:UnspecifiedMatching	1:1
ZFA:0005061	ventricular myocardium	semapv:crossSpeciesExactMatch	TAO:0005061	semapv:UnspecifiedMatching	1:1
ZFA:0005062	compact layer of ventricle	semapv:crossSpeciesExactMatch	TAO:0005062	semapv:UnspecifiedMatching	1:1
ZFA:0005063	cardiac conduction system	semapv:crossSpeciesExactMatch	TAO:0005063	semapv:UnspecifiedMatching	1:1
ZFA:0005064	atrioventricular valve	semapv:crossSpeciesExactMatch	TAO:0005064	semapv:UnspecifiedMatching	1:1
ZFA:0005065	heart valve	semapv:crossSpeciesExactMatch	TAO:0005065	semapv:UnspecifiedMatching	1:1
ZFA:0005066	bulbus arteriosus outer layer	semapv:crossSpeciesExactMatch	TAO:0005066	semapv:UnspecifiedMatching	1:1
ZFA:0005067	bulbus arteriosus middle layer	semapv:crossSpeciesExactMatch	TAO:0005067	semapv:UnspecifiedMatching	1:1
ZFA:0005068	bulbus arteriosus inner layer	semapv:crossSpeciesExactMatch	TAO:0005068	semapv:UnspecifiedMatching	1:1
ZFA:0005069	sinoatrial node	semapv:crossSpeciesExactMatch	TAO:0005069	semapv:UnspecifiedMatching	1:1
ZFA:0005070	atrioventricular node	semapv:crossSpeciesExactMatch	TAO:0005070	semapv:UnspecifiedMatching	1:1
ZFA:0005072	endocardial ring	semapv:crossSpeciesExactMatch	TAO:0005072	semapv:UnspecifiedMatching	1:1
ZFA:0005073	atrioventricular ring	semapv:crossSpeciesExactMatch	TAO:0005073	semapv:UnspecifiedMatching	1:1
ZFA:0005074	central cardiac conduction system	semapv:crossSpeciesExactMatch	TAO:0005074	semapv:UnspecifiedMatching	1:1
ZFA:0005075	peripheral cardiac conduction system	semapv:crossSpeciesExactMatch	TAO:0005075	semapv:UnspecifiedMatching	1:1
ZFA:0005076	primordial vasculature	semapv:crossSpeciesExactMatch	TAO:0005076	semapv:UnspecifiedMatching	1:1
ZFA:0005077	vascular cord	semapv:crossSpeciesExactMatch	TAO:0005077	semapv:UnspecifiedMatching	1:1
ZFA:0005078	middle mesencephalic central artery	semapv:crossSpeciesExactMatch	TAO:0005078	semapv:UnspecifiedMatching	1:1
ZFA:0005079	posterior mesencephalic central artery	semapv:crossSpeciesExactMatch	TAO:0005079	semapv:UnspecifiedMatching	1:1
ZFA:0005080	anterior mesenteric artery	semapv:crossSpeciesExactMatch	TAO:0005080	semapv:UnspecifiedMatching	1:1
ZFA:0005081	internal carotid artery	semapv:crossSpeciesExactMatch	TAO:0005081	semapv:UnspecifiedMatching	1:1
ZFA:0005082	dorsal branch nasal ciliary artery	semapv:crossSpeciesExactMatch	TAO:0005082	semapv:UnspecifiedMatching	1:1
ZFA:0005083	ventral branch nasal ciliary artery	semapv:crossSpeciesExactMatch	TAO:0005083	semapv:UnspecifiedMatching	1:1
ZFA:0005084	metencephalic artery	semapv:crossSpeciesExactMatch	TAO:0005084	semapv:UnspecifiedMatching	1:1
ZFA:0005085	nasal artery	semapv:crossSpeciesExactMatch	TAO:0005085	semapv:UnspecifiedMatching	1:1
ZFA:0005086	pectoral artery	semapv:crossSpeciesExactMatch	TAO:0005086	semapv:UnspecifiedMatching	1:1
ZFA:0005087	pectoral vein	semapv:crossSpeciesExactMatch	TAO:0005087	semapv:UnspecifiedMatching	1:1
ZFA:0005088	posterior mesenteric artery	semapv:crossSpeciesExactMatch	TAO:0005088	semapv:UnspecifiedMatching	1:1
ZFA:0005089	swim bladder artery	semapv:crossSpeciesExactMatch	TAO:0005089	semapv:UnspecifiedMatching	1:1
ZFA:0005090	hepatic portal vein	semapv:crossSpeciesExactMatch	TAO:0005090	semapv:UnspecifiedMatching	1:1
ZFA:0005091	hepatic sinusoid	semapv:crossSpeciesExactMatch	TAO:0005091	semapv:UnspecifiedMatching	1:1
ZFA:0005092	mesencephalic vein	semapv:crossSpeciesExactMatch	TAO:0005092	semapv:UnspecifiedMatching	1:1
ZFA:0005093	nasal vein	semapv:crossSpeciesExactMatch	TAO:0005093	semapv:UnspecifiedMatching	1:1
ZFA:0005094	optic choroid vascular plexus	semapv:crossSpeciesExactMatch	TAO:0005094	semapv:UnspecifiedMatching	1:1
ZFA:0005095	fin vasculature	semapv:crossSpeciesExactMatch	TAO:0005095	semapv:UnspecifiedMatching	1:1
ZFA:0005096	pectoral fin vasculature	semapv:crossSpeciesExactMatch	TAO:0005096	semapv:UnspecifiedMatching	1:1
ZFA:0005097	caudal fin vasculature	semapv:crossSpeciesExactMatch	TAO:0005097	semapv:UnspecifiedMatching	1:1
ZFA:0005098	central ray artery	semapv:crossSpeciesExactMatch	TAO:0005098	semapv:UnspecifiedMatching	1:1
ZFA:0005099	ray vein	semapv:crossSpeciesExactMatch	TAO:0005099	semapv:UnspecifiedMatching	1:1
ZFA:0005100	intervessel commissure	semapv:crossSpeciesExactMatch	TAO:0005100	semapv:UnspecifiedMatching	1:1
ZFA:0005101	interray vessel	semapv:crossSpeciesExactMatch	TAO:0005101	semapv:UnspecifiedMatching	1:1
ZFA:0005102	presumptive median fin fold	semapv:crossSpeciesExactMatch	TAO:0005102	semapv:UnspecifiedMatching	1:1
ZFA:0005103	presumptive ventral fin fold	semapv:crossSpeciesExactMatch	TAO:0005103	semapv:UnspecifiedMatching	1:1
ZFA:0005104	presumptive dorsal fin fold	semapv:crossSpeciesExactMatch	TAO:0005104	semapv:UnspecifiedMatching	1:1
ZFA:0005105	lymph vasculature	semapv:crossSpeciesExactMatch	TAO:0005105	semapv:UnspecifiedMatching	1:1
ZFA:0005106	longitudinal lateral lymphatic vessel	semapv:crossSpeciesExactMatch	TAO:0005106	semapv:UnspecifiedMatching	1:1
ZFA:0005107	pectoral lymphatic vessel	semapv:crossSpeciesExactMatch	TAO:0005107	semapv:UnspecifiedMatching	1:1
ZFA:0005108	facial lymphatic vessel	semapv:crossSpeciesExactMatch	TAO:0005108	semapv:UnspecifiedMatching	1:1
ZFA:0005109	jugular lymphatic vessel	semapv:crossSpeciesExactMatch	TAO:0005109	semapv:UnspecifiedMatching	1:1
ZFA:0005110	thoracic duct	semapv:crossSpeciesExactMatch	TAO:0005110	semapv:UnspecifiedMatching	1:1
ZFA:0005111	medial forebrain bundle	semapv:crossSpeciesExactMatch	TAO:0005111	semapv:UnspecifiedMatching	1:1
ZFA:0005112	dorsal lateral line	semapv:crossSpeciesExactMatch	TAO:0005112	semapv:UnspecifiedMatching	1:1
ZFA:0005113	dorsal lateral line neuromast	semapv:crossSpeciesExactMatch	TAO:0005113	semapv:UnspecifiedMatching	1:1
ZFA:0005114	middle lateral line system	semapv:crossSpeciesExactMatch	TAO:0005114	semapv:UnspecifiedMatching	1:1
ZFA:0005115	primary posterior lateral line primordium	semapv:crossSpeciesExactMatch	TAO:0005115	semapv:UnspecifiedMatching	1:1
ZFA:0005116	secondary posterior lateral line primordium	semapv:crossSpeciesExactMatch	TAO:0005116	semapv:UnspecifiedMatching	1:1
ZFA:0005117	anterior lateral line primordium	semapv:crossSpeciesExactMatch	TAO:0005117	semapv:UnspecifiedMatching	1:1
ZFA:0005118	middle lateral line primordium	semapv:crossSpeciesExactMatch	TAO:0005118	semapv:UnspecifiedMatching	1:1
ZFA:0005119	barbel primordium	semapv:crossSpeciesExactMatch	TAO:0005119	semapv:UnspecifiedMatching	1:1
ZFA:0005120	peritoneum	semapv:crossSpeciesExactMatch	TAO:0005120	semapv:UnspecifiedMatching	1:1
ZFA:0005121	middle lateral line placode	semapv:crossSpeciesExactMatch	TAO:0005121	semapv:UnspecifiedMatching	1:1
ZFA:0005122	dorsal axial hypoblast	semapv:crossSpeciesExactMatch	TAO:0005122	semapv:UnspecifiedMatching	1:1
ZFA:0005123	gut epithelium	semapv:crossSpeciesExactMatch	TAO:0005123	semapv:UnspecifiedMatching	1:1
ZFA:0005124	intestinal epithelium	semapv:crossSpeciesExactMatch	TAO:0005124	semapv:UnspecifiedMatching	1:1
ZFA:0005125	intestinal villus	semapv:crossSpeciesExactMatch	TAO:0005125	semapv:UnspecifiedMatching	1:1
ZFA:0005126	intestinal bulb epithelium	semapv:crossSpeciesExactMatch	TAO:0005126	semapv:UnspecifiedMatching	1:1
ZFA:0005127	mid intestine epithelium	semapv:crossSpeciesExactMatch	TAO:0005127	semapv:UnspecifiedMatching	1:1
ZFA:0005128	posterior intestine epithelium	semapv:crossSpeciesExactMatch	TAO:0005128	semapv:UnspecifiedMatching	1:1
ZFA:0005129	mesentery	semapv:crossSpeciesExactMatch	TAO:0005129	semapv:UnspecifiedMatching	1:1
ZFA:0005130	dorsal mesentery	semapv:crossSpeciesExactMatch	TAO:0005130	semapv:UnspecifiedMatching	1:1
ZFA:0005131	parietal peritoneum	semapv:crossSpeciesExactMatch	TAO:0005131	semapv:UnspecifiedMatching	1:1
ZFA:0005132	visceral peritoneum	semapv:crossSpeciesExactMatch	TAO:0005132	semapv:UnspecifiedMatching	1:1
ZFA:0005133	ventral mesentery	semapv:crossSpeciesExactMatch	TAO:0005133	semapv:UnspecifiedMatching	1:1
ZFA:0005134	dental epithelium	semapv:crossSpeciesExactMatch	TAO:0005134	semapv:UnspecifiedMatching	1:1
ZFA:0005135	primary dental epithelium	semapv:crossSpeciesExactMatch	TAO:0005135	semapv:UnspecifiedMatching	1:1
ZFA:0005136	inner dental epithelium	semapv:crossSpeciesExactMatch	TAO:0005136	semapv:UnspecifiedMatching	1:1
ZFA:0005137	outer dental epithelium	semapv:crossSpeciesExactMatch	TAO:0005137	semapv:UnspecifiedMatching	1:1
ZFA:0005138	dental organ	semapv:crossSpeciesExactMatch	TAO:0005138	semapv:UnspecifiedMatching	1:1
ZFA:0005139	dental mesenchyme	semapv:crossSpeciesExactMatch	TAO:0005139	semapv:UnspecifiedMatching	1:1
ZFA:0005140	dental papilla	semapv:crossSpeciesExactMatch	TAO:0005140	semapv:UnspecifiedMatching	1:1
ZFA:0005141	tooth pulp	semapv:crossSpeciesExactMatch	TAO:0005141	semapv:UnspecifiedMatching	1:1
ZFA:0005142	enameloid	semapv:crossSpeciesExactMatch	TAO:0005142	semapv:UnspecifiedMatching	1:1
ZFA:0005143	dentine	semapv:crossSpeciesExactMatch	TAO:0005143	semapv:UnspecifiedMatching	1:1
ZFA:0005144	ampullary nerve	semapv:crossSpeciesExactMatch	TAO:0005144	semapv:UnspecifiedMatching	1:1
ZFA:0005145	muscle	semapv:crossSpeciesExactMatch	TAO:0005145	semapv:UnspecifiedMatching	1:1
ZFA:0005146	area postrema	semapv:crossSpeciesExactMatch	TAO:0005146	semapv:UnspecifiedMatching	1:1
ZFA:0005147	regenerating tissue	semapv:crossSpeciesExactMatch	TAO:0005147	semapv:UnspecifiedMatching	1:1
ZFA:0005148	apical epidermal cap	semapv:crossSpeciesExactMatch	TAO:0005148	semapv:UnspecifiedMatching	1:1
ZFA:0005149	distal epidermal cap	semapv:crossSpeciesExactMatch	TAO:0005149	semapv:UnspecifiedMatching	1:1
ZFA:0005150	basal regeneration epithelium	semapv:crossSpeciesExactMatch	TAO:0005150	semapv:UnspecifiedMatching	1:1
ZFA:0005151	gold iridophore	semapv:crossSpeciesExactMatch	TAO:0005151	semapv:UnspecifiedMatching	1:1
ZFA:0005152	silver iridophore	semapv:crossSpeciesExactMatch	TAO:0005152	semapv:UnspecifiedMatching	1:1
ZFA:0005153	synovial joint	semapv:crossSpeciesExactMatch	TAO:0005153	semapv:UnspecifiedMatching	1:1
ZFA:0005154	synovial fluid	semapv:crossSpeciesExactMatch	TAO:0005154	semapv:UnspecifiedMatching	1:1
ZFA:0005155	cartilaginous joint	semapv:crossSpeciesExactMatch	TAO:0005155	semapv:UnspecifiedMatching	1:1
ZFA:0005156	fibrous joint	semapv:crossSpeciesExactMatch	TAO:0005156	semapv:UnspecifiedMatching	1:1
ZFA:0005157	tela chorioidea tectal ventricle	semapv:crossSpeciesExactMatch	TAO:0005157	semapv:UnspecifiedMatching	1:1
ZFA:0005158	tela chorioidea fourth ventricle	semapv:crossSpeciesExactMatch	TAO:0005158	semapv:UnspecifiedMatching	1:1
ZFA:0005159	tela chorioidea third ventricle	semapv:crossSpeciesExactMatch	TAO:0005159	semapv:UnspecifiedMatching	1:1
ZFA:0005160	tela chorioidea telencephalic ventricle	semapv:crossSpeciesExactMatch	TAO:0005160	semapv:UnspecifiedMatching	1:1
ZFA:0005161	hepatic artery	semapv:crossSpeciesExactMatch	TAO:0005161	semapv:UnspecifiedMatching	1:1
ZFA:0005162	digestive system duct	semapv:crossSpeciesExactMatch	TAO:0005162	semapv:UnspecifiedMatching	1:1
ZFA:0005163	bile canaliculus	semapv:crossSpeciesExactMatch	TAO:0005163	semapv:UnspecifiedMatching	1:1
ZFA:0005164	bile ductule	semapv:crossSpeciesExactMatch	TAO:0005164	semapv:UnspecifiedMatching	1:1
ZFA:0005165	common bile duct	semapv:crossSpeciesExactMatch	TAO:0005165	semapv:UnspecifiedMatching	1:1
ZFA:0005166	cystic duct	semapv:crossSpeciesExactMatch	TAO:0005166	semapv:UnspecifiedMatching	1:1
ZFA:0005167	hepatopancreatic ampulla	semapv:crossSpeciesExactMatch	TAO:0005167	semapv:UnspecifiedMatching	1:1
ZFA:0005168	central vein	semapv:crossSpeciesExactMatch	TAO:0005168	semapv:UnspecifiedMatching	1:1
ZFA:0005169	intrahepatic bile duct	semapv:crossSpeciesExactMatch	TAO:0005169	semapv:UnspecifiedMatching	1:1
ZFA:0005170	extrahepatic duct	semapv:crossSpeciesExactMatch	TAO:0005170	semapv:UnspecifiedMatching	1:1
ZFA:0005171	duct	semapv:crossSpeciesExactMatch	TAO:0005171	semapv:UnspecifiedMatching	1:1
ZFA:0005172	left liver lobe	semapv:crossSpeciesExactMatch	TAO:0005172	semapv:UnspecifiedMatching	1:1
ZFA:0005173	right liver lobe	semapv:crossSpeciesExactMatch	TAO:0005173	semapv:UnspecifiedMatching	1:1
ZFA:0005174	ventral liver lobe	semapv:crossSpeciesExactMatch	TAO:0005174	semapv:UnspecifiedMatching	1:1
ZFA:0005175	CoPA	semapv:crossSpeciesExactMatch	TAO:0005175	semapv:UnspecifiedMatching	1:1
ZFA:0005176	CoSA	semapv:crossSpeciesExactMatch	TAO:0005176	semapv:UnspecifiedMatching	1:1
ZFA:0005177	VeLD	semapv:crossSpeciesExactMatch	TAO:0005177	semapv:UnspecifiedMatching	1:1
ZFA:0005178	DoLA	semapv:crossSpeciesExactMatch	TAO:0005178	semapv:UnspecifiedMatching	1:1
ZFA:0005179	MiP motor neuron	semapv:crossSpeciesExactMatch	TAO:0005179	semapv:UnspecifiedMatching	1:1
ZFA:0005180	RoP motor neuron	semapv:crossSpeciesExactMatch	TAO:0005180	semapv:UnspecifiedMatching	1:1
ZFA:0005181	VaP motor neuron	semapv:crossSpeciesExactMatch	TAO:0005181	semapv:UnspecifiedMatching	1:1
ZFA:0005183	MiD2i	semapv:crossSpeciesExactMatch	TAO:0005183	semapv:UnspecifiedMatching	1:1
ZFA:0005184	MiD2cl	semapv:crossSpeciesExactMatch	TAO:0005184	semapv:UnspecifiedMatching	1:1
ZFA:0005185	MiD2cm	semapv:crossSpeciesExactMatch	TAO:0005185	semapv:UnspecifiedMatching	1:1
ZFA:0005186	CoB	semapv:crossSpeciesExactMatch	TAO:0005186	semapv:UnspecifiedMatching	1:1
ZFA:0005187	MiM1	semapv:crossSpeciesExactMatch	TAO:0005187	semapv:UnspecifiedMatching	1:1
ZFA:0005188	MiR1	semapv:crossSpeciesExactMatch	TAO:0005188	semapv:UnspecifiedMatching	1:1
ZFA:0005189	MiR2	semapv:crossSpeciesExactMatch	TAO:0005189	semapv:UnspecifiedMatching	1:1
ZFA:0005190	MiV1	semapv:crossSpeciesExactMatch	TAO:0005190	semapv:UnspecifiedMatching	1:1
ZFA:0005191	MiV2	semapv:crossSpeciesExactMatch	TAO:0005191	semapv:UnspecifiedMatching	1:1
ZFA:0005192	RoI2C	semapv:crossSpeciesExactMatch	TAO:0005192	semapv:UnspecifiedMatching	1:1
ZFA:0005193	RoI2R	semapv:crossSpeciesExactMatch	TAO:0005193	semapv:UnspecifiedMatching	1:1
ZFA:0005194	RoL1	semapv:crossSpeciesExactMatch	TAO:0005194	semapv:UnspecifiedMatching	1:1
ZFA:0005195	MiD3cl	semapv:crossSpeciesExactMatch	TAO:0005195	semapv:UnspecifiedMatching	1:1
ZFA:0005196	MiD3cm	semapv:crossSpeciesExactMatch	TAO:0005196	semapv:UnspecifiedMatching	1:1
ZFA:0005197	MiD3i	semapv:crossSpeciesExactMatch	TAO:0005197	semapv:UnspecifiedMatching	1:1
ZFA:0005198	RoL2	semapv:crossSpeciesExactMatch	TAO:0005198	semapv:UnspecifiedMatching	1:1
ZFA:0005199	RoL2r	semapv:crossSpeciesExactMatch	TAO:0005199	semapv:UnspecifiedMatching	1:1
ZFA:0005200	RoL2c	semapv:crossSpeciesExactMatch	TAO:0005200	semapv:UnspecifiedMatching	1:1
ZFA:0005201	RoL3	semapv:crossSpeciesExactMatch	TAO:0005201	semapv:UnspecifiedMatching	1:1
ZFA:0005202	RoM1c	semapv:crossSpeciesExactMatch	TAO:0005202	semapv:UnspecifiedMatching	1:1
ZFA:0005203	RoM1r	semapv:crossSpeciesExactMatch	TAO:0005203	semapv:UnspecifiedMatching	1:1
ZFA:0005205	RoM2l	semapv:crossSpeciesExactMatch	TAO:0005205	semapv:UnspecifiedMatching	1:1
ZFA:0005206	RoM2m	semapv:crossSpeciesExactMatch	TAO:0005206	semapv:UnspecifiedMatching	1:1
ZFA:0005207	RoM3l	semapv:crossSpeciesExactMatch	TAO:0005207	semapv:UnspecifiedMatching	1:1
ZFA:0005208	RoM3m	semapv:crossSpeciesExactMatch	TAO:0005208	semapv:UnspecifiedMatching	1:1
ZFA:0005209	hindbrain interneuron	semapv:crossSpeciesExactMatch	TAO:0005209	semapv:UnspecifiedMatching	1:1
ZFA:0005210	midbrain interneuron	semapv:crossSpeciesExactMatch	TAO:0005210	semapv:UnspecifiedMatching	1:1
ZFA:0005211	MeL	semapv:crossSpeciesExactMatch	TAO:0005211	semapv:UnspecifiedMatching	1:1
ZFA:0005212	MeM	semapv:crossSpeciesExactMatch	TAO:0005212	semapv:UnspecifiedMatching	1:1
ZFA:0005213	MeLr	semapv:crossSpeciesExactMatch	TAO:0005213	semapv:UnspecifiedMatching	1:1
ZFA:0005214	MeLc	semapv:crossSpeciesExactMatch	TAO:0005214	semapv:UnspecifiedMatching	1:1
ZFA:0005215	MeLm	semapv:crossSpeciesExactMatch	TAO:0005215	semapv:UnspecifiedMatching	1:1
ZFA:0005216	MeM1	semapv:crossSpeciesExactMatch	TAO:0005216	semapv:UnspecifiedMatching	1:1
ZFA:0005217	CaV	semapv:crossSpeciesExactMatch	TAO:0005217	semapv:UnspecifiedMatching	1:1
ZFA:0005218	CaD	semapv:crossSpeciesExactMatch	TAO:0005218	semapv:UnspecifiedMatching	1:1
ZFA:0005219	choroid plexus vascular circuit	semapv:crossSpeciesExactMatch	TAO:0005219	semapv:UnspecifiedMatching	1:1
ZFA:0005220	larval melanophore stripe	semapv:crossSpeciesExactMatch	TAO:0005220	semapv:UnspecifiedMatching	1:1
ZFA:0005221	dorsal larval melanophore stripe	semapv:crossSpeciesExactMatch	TAO:0005221	semapv:UnspecifiedMatching	1:1
ZFA:0005222	ventral larval melanophore stripe	semapv:crossSpeciesExactMatch	TAO:0005222	semapv:UnspecifiedMatching	1:1
ZFA:0005223	lateral larval melanophore stripe	semapv:crossSpeciesExactMatch	TAO:0005223	semapv:UnspecifiedMatching	1:1
ZFA:0005224	yolk larval melanophore stripe	semapv:crossSpeciesExactMatch	TAO:0005224	semapv:UnspecifiedMatching	1:1
ZFA:0005225	lower lip	semapv:crossSpeciesExactMatch	TAO:0002060	semapv:UnspecifiedMatching	1:1
ZFA:0005226	upper lip	semapv:crossSpeciesExactMatch	TAO:0001970	semapv:UnspecifiedMatching	1:1
ZFA:0005227	protoneuromast	semapv:crossSpeciesExactMatch	TAO:0005227	semapv:UnspecifiedMatching	1:1
ZFA:0005229	optic choroid	semapv:crossSpeciesExactMatch	TAO:0005229	semapv:UnspecifiedMatching	1:1
ZFA:0005230	CoBL	semapv:crossSpeciesExactMatch	TAO:0005230	semapv:UnspecifiedMatching	1:1
ZFA:0005231	bifurcate interneuron	semapv:crossSpeciesExactMatch	TAO:0005231	semapv:UnspecifiedMatching	1:1
ZFA:0005232	MCoD	semapv:crossSpeciesExactMatch	TAO:0005232	semapv:UnspecifiedMatching	1:1
ZFA:0005233	CiD	semapv:crossSpeciesExactMatch	TAO:0005233	semapv:UnspecifiedMatching	1:1
ZFA:0005234	CoLA	semapv:crossSpeciesExactMatch	TAO:0005234	semapv:UnspecifiedMatching	1:1
ZFA:0005235	UCoD	semapv:crossSpeciesExactMatch	TAO:0005235	semapv:UnspecifiedMatching	1:1
ZFA:0005236	basophilic erythroblast	semapv:crossSpeciesExactMatch	CL:0000549	semapv:UnspecifiedMatching	1:n
ZFA:0005236	basophilic erythroblast	semapv:crossSpeciesExactMatch	TAO:0005236	semapv:UnspecifiedMatching	1:n
ZFA:0005237	erythroblast	semapv:crossSpeciesExactMatch	CL:0000765	semapv:UnspecifiedMatching	1:n
ZFA:0005237	erythroblast	semapv:crossSpeciesExactMatch	TAO:0005237	semapv:UnspecifiedMatching	1:n
ZFA:0005238	juxtaglomerular cell	semapv:crossSpeciesExactMatch	CL:0000648	semapv:UnspecifiedMatching	1:n
ZFA:0005238	juxtaglomerular cell	semapv:crossSpeciesExactMatch	TAO:0005238	semapv:UnspecifiedMatching	1:n
ZFA:0005239	micropylar cell	semapv:crossSpeciesExactMatch	CL:0007022	semapv:UnspecifiedMatching	1:n
ZFA:0005239	micropylar cell	semapv:crossSpeciesExactMatch	TAO:0005239	semapv:UnspecifiedMatching	1:n
ZFA:0005240	Kolmer-Agduhr neuron	semapv:crossSpeciesExactMatch	CL:0005007	semapv:UnspecifiedMatching	1:n
ZFA:0005240	Kolmer-Agduhr neuron	semapv:crossSpeciesExactMatch	TAO:0005240	semapv:UnspecifiedMatching	1:n
ZFA:0005241	polychromatophilic erythroblast	semapv:crossSpeciesExactMatch	CL:0000550	semapv:UnspecifiedMatching	1:n
ZFA:0005241	polychromatophilic erythroblast	semapv:crossSpeciesExactMatch	TAO:0005241	semapv:UnspecifiedMatching	1:n
ZFA:0005242	multi-ciliated epithelial cell	semapv:crossSpeciesExactMatch	CL:0005012	semapv:UnspecifiedMatching	1:n
ZFA:0005242	multi-ciliated epithelial cell	semapv:crossSpeciesExactMatch	TAO:0005242	semapv:UnspecifiedMatching	1:n
ZFA:0005243	single ciliated epithelial cell	semapv:crossSpeciesExactMatch	CL:0005013	semapv:UnspecifiedMatching	1:n
ZFA:0005243	single ciliated epithelial cell	semapv:crossSpeciesExactMatch	TAO:0005243	semapv:UnspecifiedMatching	1:n
ZFA:0005244	auditory epithelial support cell	semapv:crossSpeciesExactMatch	CL:0005014	semapv:UnspecifiedMatching	1:n
ZFA:0005244	auditory epithelial support cell	semapv:crossSpeciesExactMatch	TAO:0005244	semapv:UnspecifiedMatching	1:n
ZFA:0005245	xanthoblast	semapv:crossSpeciesExactMatch	CL:0005002	semapv:UnspecifiedMatching	1:n
ZFA:0005245	xanthoblast	semapv:crossSpeciesExactMatch	TAO:0002148	semapv:UnspecifiedMatching	1:n
ZFA:0005246	regeneration fibroblast	semapv:crossSpeciesExactMatch	TAO:0005246	semapv:UnspecifiedMatching	1:1
ZFA:0005247	CiA	semapv:crossSpeciesExactMatch	TAO:0005247	semapv:UnspecifiedMatching	1:1
ZFA:0005248	trans-choroid plexus branch	semapv:crossSpeciesExactMatch	TAO:0005248	semapv:UnspecifiedMatching	1:1
ZFA:0005249	vasculature	semapv:crossSpeciesExactMatch	TAO:0005249	semapv:UnspecifiedMatching	1:n
ZFA:0005250	capillary	semapv:crossSpeciesExactMatch	TAO:0005250	semapv:UnspecifiedMatching	1:1
ZFA:0005251	microcirculatory vessel	semapv:crossSpeciesExactMatch	TAO:0005251	semapv:UnspecifiedMatching	1:1
ZFA:0005252	lymphatic capillary	semapv:crossSpeciesExactMatch	TAO:0005252	semapv:UnspecifiedMatching	1:1
ZFA:0005253	renal glomerular capsule epithelium	semapv:crossSpeciesExactMatch	TAO:0005253	semapv:UnspecifiedMatching	1:1
ZFA:0005254	renal glomerular capsule	semapv:crossSpeciesExactMatch	TAO:0005254	semapv:UnspecifiedMatching	1:1
ZFA:0005255	arteriole	semapv:crossSpeciesExactMatch	TAO:0002138	semapv:UnspecifiedMatching	1:1
ZFA:0005256	intervillus pockets	semapv:crossSpeciesExactMatch	TAO:0005256	semapv:UnspecifiedMatching	1:1
ZFA:0005257	blood vessel endothelium	semapv:crossSpeciesExactMatch	TAO:0005257	semapv:UnspecifiedMatching	1:1
ZFA:0005258	lymph vessel endothelium	semapv:crossSpeciesExactMatch	TAO:0005258	semapv:UnspecifiedMatching	1:1
ZFA:0005259	continuous blood vessel endothelium	semapv:crossSpeciesExactMatch	TAO:0005259	semapv:UnspecifiedMatching	1:1
ZFA:0005260	fenestrated blood vessel endothelium	semapv:crossSpeciesExactMatch	TAO:0005260	semapv:UnspecifiedMatching	1:1
ZFA:0005261	sinusoidal blood vessel endothelium	semapv:crossSpeciesExactMatch	TAO:0005261	semapv:UnspecifiedMatching	1:1
ZFA:0005262	caudal fin dorsal procurrent ray	semapv:crossSpeciesExactMatch	TAO:0001829	semapv:UnspecifiedMatching	1:1
ZFA:0005263	caudal fin ventral procurrent ray	semapv:crossSpeciesExactMatch	TAO:0001830	semapv:UnspecifiedMatching	1:1
ZFA:0005264	primordial ligament	semapv:crossSpeciesExactMatch	TAO:0001828	semapv:UnspecifiedMatching	1:1
ZFA:0005265	premaxillary-maxillary ligament	semapv:crossSpeciesExactMatch	TAO:0001827	semapv:UnspecifiedMatching	1:1
ZFA:0005267	erector muscle	semapv:crossSpeciesExactMatch	TAO:0005267	semapv:UnspecifiedMatching	1:1
ZFA:0005268	adductor muscle	semapv:crossSpeciesExactMatch	TAO:0002136	semapv:UnspecifiedMatching	1:1
ZFA:0005269	abductor muscle	semapv:crossSpeciesExactMatch	TAO:0002135	semapv:UnspecifiedMatching	1:1
ZFA:0005270	depressor muscle	semapv:crossSpeciesExactMatch	TAO:0005270	semapv:UnspecifiedMatching	1:1
ZFA:0005271	flexor muscle	semapv:crossSpeciesExactMatch	TAO:0005271	semapv:UnspecifiedMatching	1:1
ZFA:0005272	immature gonad	semapv:crossSpeciesExactMatch	TAO:0005272	semapv:UnspecifiedMatching	1:1
ZFA:0005273	intestinal mucosal muscle	semapv:crossSpeciesExactMatch	TAO:0005273	semapv:UnspecifiedMatching	1:1
ZFA:0005274	smooth muscle	semapv:crossSpeciesExactMatch	TAO:0005274	semapv:UnspecifiedMatching	1:1
ZFA:0005275	arrector muscle	semapv:crossSpeciesExactMatch	TAO:0002147	semapv:UnspecifiedMatching	1:1
