ClassID	ClassLabel	RO_0002496 existence starts during or after ID	RO_0002496 existence starts during or after Label	RO_0002497 existence ends during or before ID	RO_0002497 existence ends during or before Label
UBERON:0009009	carotid sinus nerve	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009010	periurethral tissue	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009013	white fibrocartilage	HsapDv:0000022	Carnegie stage 15 (human)	UBERON:0000066	fully formed stage
UBERON:0009014	lower back skin	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009015	upper back skin	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009016	ciliary stroma	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009020	left uterine horn	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
UBERON:0009022	right uterine horn	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
UBERON:0009025	gastroepiploic artery	HsapDv:0000016	CS09 (human)	UBERON:0000066	fully formed stage
UBERON:0009026	iliac circumflex artery	HsapDv:0000016	CS09 (human)	UBERON:0000066	fully formed stage
UBERON:0009027	vesical artery	HsapDv:0000016	CS09 (human)	UBERON:0000066	fully formed stage
UBERON:0009029	pudendal vein	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009030	left pulmonary vein	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009032	right pulmonary vein	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009034	stomach region	HsapDv:0000020	Carnegie stage 13 (human)	UBERON:0000066	fully formed stage
UBERON:0009035	renal straight tubule	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009038	sulcus ampullaris	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009039	lymph node germinal center	HsapDv:0000020	Carnegie stage 13 (human)	UBERON:0000066	fully formed stage
UBERON:0009040	deep circumflex iliac artery	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009041	superficial circumflex iliac artery	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009042	prostatic venous plexus	HsapDv:0000016	CS09 (human)	UBERON:0000066	fully formed stage
UBERON:0009044	pudendal venous plexus	HsapDv:0000016	CS09 (human)	UBERON:0000066	fully formed stage
UBERON:0009046	inferior external pudendal vein	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009047	superior external pudendal vein	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009048	deep external pudendal vein	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009049	superficial external pudendal vein	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009050	nucleus of solitary tract	HsapDv:0000025	Carnegie stage 18 (human)	HsapDv:0000024	CS17 (human)
UBERON:0009051	gelatinous nucleus of solitary tract	HsapDv:0000025	Carnegie stage 18 (human)	HsapDv:0000024	CS17 (human)
UBERON:0009052	medial nucleus of solitary tract	HsapDv:0000025	Carnegie stage 18 (human)	HsapDv:0000024	CS17 (human)
UBERON:0009053	dorsal nucleus of trapezoid body	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009054	open circulatory system	UBERON:0000111	organogenesis stage	UBERON:0000066	fully formed stage
UBERON:0009055	closed circulatory system	UBERON:0000111	organogenesis stage	UBERON:0000066	fully formed stage
UBERON:0009056	two-pass circulatory system	UBERON:0000111	organogenesis stage	UBERON:0000066	fully formed stage
UBERON:0009057	one-pass circulatory system	UBERON:0000111	organogenesis stage	UBERON:0000066	fully formed stage
UBERON:0009058	faveolus	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009089	inner medulla vasa recta descending limb	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
UBERON:0009090	outer medulla vasa recta descending limb	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
UBERON:0009091	vasa recta ascending limb	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
UBERON:0009092	inner medulla vasa recta ascending limb	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
UBERON:0009093	outer medulla vasa recta ascending limb	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
UBERON:0009095	tip of renal papilla	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009097	gravid organism	UBERON:0000113	post-juvenile adult stage	UBERON:0000113	post-juvenile adult stage
UBERON:0009098	gravid uterus	HsapDv:0000025|UBERON:0000113	Carnegie stage 18 (human)|post-juvenile adult stage	UBERON:0000113	post-juvenile adult stage
UBERON:0009114	cervical thymus	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
UBERON:0009115	thoracic thymus	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
UBERON:0009117	indifferent gonad	HsapDv:0000023	Carnegie stage 16 (human)	HsapDv:0000024	CS17 (human)
UBERON:0009119	branchial basket	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009121	vomeronasal nerve	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009122	adenohypophyseal placode	HsapDv:0000024	CS17 (human)	UBERON:0000068	embryo stage
UBERON:0009124	geniculate placode	HsapDv:0000024	CS17 (human)	HsapDv:0000020	Carnegie stage 13 (human)
UBERON:0009125	petrosal placode	HsapDv:0000024	CS17 (human)	HsapDv:0000020	Carnegie stage 13 (human)
UBERON:0009126	nodosal placode	HsapDv:0000024	CS17 (human)	HsapDv:0000020	Carnegie stage 13 (human)
UBERON:0009127	epibranchial ganglion	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009129	right atrium endocardium	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000068	embryo stage
UBERON:0009130	dorsal meso-duodenum	HsapDv:0000024	CS17 (human)	UBERON:0000068	embryo stage
UBERON:0009132	peroneus	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
UBERON:0009133	pleuroperitoneal membrane	HsapDv:0000024	CS17 (human)	HsapDv:0000025	Carnegie stage 18 (human)
UBERON:0009138	right common cardinal vein	HsapDv:0000024	CS17 (human)	HsapDv:0000025	Carnegie stage 18 (human)
UBERON:0009139	right posterior cardinal vein	HsapDv:0000024	CS17 (human)	HsapDv:0000024	CS17 (human)
UBERON:0009140	right subcardinal vein	HsapDv:0000020	Carnegie stage 13 (human)	UBERON:0000068	embryo stage
UBERON:0009141	craniocervical region vein	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009142	entire embryonic mesenchyme	HsapDv:0000013	CS07 (human)	UBERON:0000068	embryo stage
UBERON:0009145	pharyngeal region of foregut	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009149	foramen primum	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009191	sphenoid bone pre-cartilage condensation	HsapDv:0000024	CS17 (human)	HsapDv:0000025	Carnegie stage 18 (human)
UBERON:0009192	basisphenoid pre-cartilage condensation	HsapDv:0000024	CS17 (human)	HsapDv:0000025	Carnegie stage 18 (human)
UBERON:0009193	sphenoid cartilage element	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009194	basisphenoid cartilage condenstion	HsapDv:0000024	CS17 (human)	UBERON:0000068	embryo stage
UBERON:0009195	anal membrane	HsapDv:0000024	CS17 (human)	HsapDv:0000025	Carnegie stage 18 (human)
UBERON:0009196	indifferent external genitalia	HsapDv:0000023	Carnegie stage 16 (human)	UBERON:0000068	embryo stage
UBERON:0009197	basioccipital pre-cartilage condensation	HsapDv:0000024	CS17 (human)	HsapDv:0000023	Carnegie stage 16 (human)
UBERON:0009198	craniofacial suture	HsapDv:0000035|UBERON:0000111	CS06b (human)|organogenesis stage	UBERON:0000066	fully formed stage
UBERON:0009199	facial suture	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009200	limb epidermis	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009201	nephric duct	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009202	vasa recta descending limb	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
UBERON:0009203	internasal suture	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009204	medial nasal process mesenchyme	HsapDv:0000024	CS17 (human)	HsapDv:0000024|HsapDv:0000025	CS17 (human)|Carnegie stage 18 (human)
UBERON:0009205	lateral nasal process mesenchyme	HsapDv:0000024	CS17 (human)	HsapDv:0000025	Carnegie stage 18 (human)
UBERON:0009206	lateral nasal process surface ectoderm	HsapDv:0000024	CS17 (human)	HsapDv:0000025	Carnegie stage 18 (human)
UBERON:0009207	geschmacksstreifen	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
UBERON:0009210	pharyngeal membrane	HsapDv:0000024	CS17 (human)	HsapDv:0000024	CS17 (human)
UBERON:0009213	pharyngeal membrane of 1st arch	HsapDv:0000024	CS17 (human)	HsapDv:0000024|HsapDv:0000023	CS17 (human)|Carnegie stage 16 (human)
UBERON:0009215	pharyngeal membrane of 2nd arch	HsapDv:0000024	CS17 (human)	HsapDv:0000024|HsapDv:0000023	CS17 (human)|Carnegie stage 16 (human)
UBERON:0009216	pharyngeal membrane of 3rd arch	HsapDv:0000024	CS17 (human)	HsapDv:0000024|HsapDv:0000023	CS17 (human)|Carnegie stage 16 (human)
UBERON:0009217	pharyngeal membrane of 4th arch	HsapDv:0000024	CS17 (human)	HsapDv:0000024|HsapDv:0000023	CS17 (human)|Carnegie stage 16 (human)
UBERON:0009291	cartilaginous vertebral centrum	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009292	embryonic nasal process	HsapDv:0000024	CS17 (human)	HsapDv:0000025	Carnegie stage 18 (human)
UBERON:0009293	embryonic frontal process	HsapDv:0000024	CS17 (human)	HsapDv:0000025	Carnegie stage 18 (human)
UBERON:0009468	basiotic bone	HsapDv:0000024	CS17 (human)	UBERON:0000068	embryo stage
UBERON:0009470	postsphenoidal bone	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009471	dorsum of tongue	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
UBERON:0009472	axilla	HsapDv:0000024	CS17 (human)	UBERON:0000071	death stage
UBERON:0009477	associated mesenchyme of otic placode	HsapDv:0000024	CS17 (human)	HsapDv:0000019	Carnegie stage 12 (human)
UBERON:0009478	associated mesenchyme of midgut	HsapDv:0000018	CS11 (human)	HsapDv:0000020	Carnegie stage 13 (human)
UBERON:0009479	ectoderm of buccopharyngeal membrane	HsapDv:0000024	CS17 (human)	HsapDv:0000018	CS11 (human)
UBERON:0009480	endoderm of buccopharyngeal membrane	HsapDv:0000024	CS17 (human)	HsapDv:0000018	CS11 (human)
UBERON:0009481	cavity of pericardio-peritoneal canal	HsapDv:0000017	CS10 (human)	HsapDv:0000024	CS17 (human)
UBERON:0009482	associated mesenchyme of foregut-midgut junction	HsapDv:0000017	CS10 (human)	UBERON:0000066	fully formed stage
UBERON:0009483	mesentery of foregut-midgut junction	HsapDv:0000020	Carnegie stage 13 (human)	UBERON:0000066	fully formed stage
UBERON:0009484	dorsal mesentery of mesentery of foregut-midgut junction	HsapDv:0000020	Carnegie stage 13 (human)	UBERON:0000066	fully formed stage
UBERON:0009494	pharyngeal arch mesenchymal region	HsapDv:0000024	CS17 (human)	HsapDv:0000024|HsapDv:0000023	CS17 (human)|Carnegie stage 16 (human)
UBERON:0009495	extrahepatic part of biliary bud	HsapDv:0000024	CS17 (human)	HsapDv:0000019	Carnegie stage 12 (human)
UBERON:0009496	intrahepatic part of biliary bud	HsapDv:0000024	CS17 (human)	HsapDv:0000019	Carnegie stage 12 (human)
UBERON:0009497	epithelium of foregut-midgut junction	HsapDv:0000018	CS11 (human)	UBERON:0000066	fully formed stage
UBERON:0009499	parietal of mesothelium of pericardio-peritoneal canal	HsapDv:0000017	CS10 (human)	HsapDv:0000024	CS17 (human)
UBERON:0009500	associated mesenchyme of otocyst	HsapDv:0000024	CS17 (human)	HsapDv:0000021|HsapDv:0000020	CS14 (human)|Carnegie stage 13 (human)
UBERON:0009501	mesenchyme of fronto-nasal process	HsapDv:0000024	CS17 (human)	HsapDv:0000025	Carnegie stage 18 (human)
UBERON:0009502	ventral mesentery of mesentery of foregut-midgut junction	HsapDv:0000020	Carnegie stage 13 (human)	UBERON:0000066	fully formed stage
UBERON:0009503	associated mesenchyme of hindgut	HsapDv:0000018	CS11 (human)	HsapDv:0000018	CS11 (human)
UBERON:0009504	associated mesenchyme of main bronchus	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009505	associated mesenchyme of trachea	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009506	associated mesenchyme of middle ear	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009521	anal membrane endodermal component	HsapDv:0000024	CS17 (human)	UBERON:0000071	death stage
UBERON:0009522	lateral lingual swelling epithelium	HsapDv:0000024	CS17 (human)	HsapDv:0000025	Carnegie stage 18 (human)
UBERON:0009523	mesenchyme of handplate	HsapDv:0000024	CS17 (human)	HsapDv:0000020	Carnegie stage 13 (human)
UBERON:0009526	maxillary process mesenchyme	HsapDv:0000024	CS17 (human)	HsapDv:0000024	CS17 (human)
UBERON:0009536	vascular element of left lung	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009537	vascular element of right lung	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009538	mesenchyme of sublingual gland primordium	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000068	embryo stage
UBERON:0009539	mesenchyme of submandibular gland primordium	HsapDv:0000026	CS19 (human)	UBERON:0000068	embryo stage
UBERON:0009548	hepatic sinusoid of left of lobe of liver	HsapDv:0000024	CS17 (human)	HsapDv:0000020	Carnegie stage 13 (human)
UBERON:0009549	hepatic sinusoid of right of lobe of liver	HsapDv:0000024	CS17 (human)	HsapDv:0000020	Carnegie stage 13 (human)
UBERON:0009550	endoderm of foregut-midgut junction	HsapDv:0000016	CS09 (human)	HsapDv:0000017|HsapDv:0000018	CS10 (human)|CS11 (human)
UBERON:0009551	distal segment of digit	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009552	distal segment of manual digit	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009553	distal segment of pedal digit	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009555	short pastern bone	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009556	long pastern bone	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009558	pastern bone	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009559	metacarpal/tarsal-phalangeal joint	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009563	pastern region of limb	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009564	distal limb integumentary appendage	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009565	nail of manual digit	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009566	intestinal submucosa	HsapDv:0000016	CS09 (human)	UBERON:0000066	fully formed stage
UBERON:0009567	nail of pedal digit	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009568	trunk region of vertebral column	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009569	subdivision of trunk	HsapDv:0000024	CS17 (human)	UBERON:0000071	death stage
UBERON:0009570	spinal cord sulcus limitans	HsapDv:0000024	CS17 (human)	HsapDv:0000019	Carnegie stage 12 (human)
UBERON:0009571	ventral midline	HsapDv:0000018	CS11 (human)	UBERON:0000068	embryo stage
UBERON:0009572	lumen of central canal of spinal cord	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
UBERON:0009573	sulcus limitans of fourth ventricle	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009576	medulla oblongata sulcus limitans	HsapDv:0000025	Carnegie stage 18 (human)	HsapDv:0000024|HsapDv:0000019	CS17 (human)|Carnegie stage 12 (human)
UBERON:0009577	metencephalon sulcus limitans	HsapDv:0000024	CS17 (human)	HsapDv:0000019|HsapDv:0000022	Carnegie stage 12 (human)|Carnegie stage 15 (human)
UBERON:0009578	myelencephalon sulcus limitans	HsapDv:0000024	CS17 (human)	HsapDv:0000024|HsapDv:0000019|HsapDv:0000022	CS17 (human)|Carnegie stage 12 (human)|Carnegie stage 15 (human)
UBERON:0009579	myelencephalon basal plate	HsapDv:0000021	CS14 (human)	HsapDv:0000019|HsapDv:0000022	Carnegie stage 12 (human)|Carnegie stage 15 (human)
UBERON:0009580	diencephalon mantle layer	HsapDv:0000024	CS17 (human)	HsapDv:0000016|HsapDv:0000019|HsapDv:0000018	CS09 (human)|Carnegie stage 12 (human)|CS11 (human)
UBERON:0009581	midbrain mantle layer	HsapDv:0000024	CS17 (human)	HsapDv:0000016|HsapDv:0000019|HsapDv:0000018|HsapDv:0000023	CS09 (human)|Carnegie stage 12 (human)|CS11 (human)|Carnegie stage 16 (human)
UBERON:0009582	spinal cord lateral wall	HsapDv:0000024	CS17 (human)	HsapDv:0000019	Carnegie stage 12 (human)
UBERON:0009583	spinal cord mantle layer	HsapDv:0000018	CS11 (human)	HsapDv:0000019	Carnegie stage 12 (human)
UBERON:0009584	1st arch mandibular mesenchyme	HsapDv:0000024	CS17 (human)	HsapDv:0000024|HsapDv:0000023|HsapDv:0000022	CS17 (human)|Carnegie stage 16 (human)|Carnegie stage 15 (human)
UBERON:0009585	interdigital region mesenchyme	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009586	mesenchyme of interdigital region between manual digits 1 and 2	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009587	mesenchyme of interdigital region between manual digits 2 and 3	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009588	mesenchyme of interdigital region between manual digits 3 and 4	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009589	mesenchyme of interdigital region between manual digits 4 and 5	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009590	mesenchyme of interdigital region between pedal digits 1 and 2	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009591	mesenchyme of interdigital region between pedal digits 2 and 3	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009592	mesenchyme of interdigital region between pedal digits 3 and 4	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009593	mesenchyme of interdigital region between pedal digits 4 and 5	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009596	mesenchyme of interdigital region between digits 1 and 2	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009597	mesenchyme of interdigital region between digits 2 and 3	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009598	mesenchyme of interdigital region between digits 3 and 4	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009599	mesenchyme of interdigital region between digits 4 and 5	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009600	mesenchyme of interdigital region of manus	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009601	mesenchyme of interdigital region of pes	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009602	left lung associated mesenchyme	HsapDv:0000024	CS17 (human)	HsapDv:0000021	CS14 (human)
UBERON:0009603	right lung associated mesenchyme	HsapDv:0000024	CS17 (human)	HsapDv:0000021	CS14 (human)
UBERON:0009610	forebrain neural plate	HsapDv:0000018	CS11 (human)	UBERON:0000068	embryo stage
UBERON:0009611	midbrain neural plate	HsapDv:0000018	CS11 (human)	UBERON:0000068	embryo stage
UBERON:0009612	forebrain midbrain boundary neural plate	HsapDv:0000018	CS11 (human)	UBERON:0000068	embryo stage
UBERON:0009614	hindbrain neural plate	HsapDv:0000018	CS11 (human)	UBERON:0000068	embryo stage
UBERON:0009615	midbrain hindbrain boundary neural plate	HsapDv:0000018	CS11 (human)	UBERON:0000068	embryo stage
UBERON:0009616	presumptive midbrain	HsapDv:0000018	CS11 (human)	HsapDv:0000016|HsapDv:0000018	CS09 (human)|CS11 (human)
UBERON:0009617	head paraxial mesoderm	HsapDv:0000024	CS17 (human)	HsapDv:0000021	CS14 (human)
UBERON:0009618	trunk paraxial mesoderm	HsapDv:0000024	CS17 (human)	HsapDv:0000024	CS17 (human)
UBERON:0009620	tail bud paraxial mesoderm	HsapDv:0000024	CS17 (human)	HsapDv:0000022	Carnegie stage 15 (human)
UBERON:0009621	tail somite	HsapDv:0000024	CS17 (human)	UBERON:0000071	death stage
UBERON:0009622	pronephric proximal straight tubule	HsapDv:0000024	CS17 (human)	HsapDv:0000016	CS09 (human)
UBERON:0009623	spinal nerve root	HsapDv:0000018	CS11 (human)	UBERON:0000066	fully formed stage
UBERON:0009624	lumbar nerve	HsapDv:0000021	CS14 (human)	UBERON:0000066	fully formed stage
UBERON:0009625	sacral nerve	HsapDv:0000021	CS14 (human)	UBERON:0000066	fully formed stage
UBERON:0009629	coccygeal nerve	HsapDv:0000021	CS14 (human)	UBERON:0000066	fully formed stage
UBERON:0009630	root of thoracic nerve	HsapDv:0000018	CS11 (human)	UBERON:0000066	fully formed stage
UBERON:0009631	root of lumbar spinal nerve	HsapDv:0000018	CS11 (human)	UBERON:0000066	fully formed stage
UBERON:0009632	root of cervical nerve	HsapDv:0000018	CS11 (human)	UBERON:0000066	fully formed stage
UBERON:0009633	root of sacral nerve	HsapDv:0000018	CS11 (human)	UBERON:0000066	fully formed stage
UBERON:0009634	root of coccygeal nerve	HsapDv:0000018	CS11 (human)	UBERON:0000066	fully formed stage
UBERON:0009635	parachordal cartilage	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009636	prechordal cartilage	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009637	alisphenoid ossification center	HsapDv:0000035|UBERON:0000111	CS06b (human)|organogenesis stage	UBERON:0000066	fully formed stage
UBERON:0009638	orbitosphenoid ossification center	HsapDv:0000035|UBERON:0000111	CS06b (human)|organogenesis stage	UBERON:0000066	fully formed stage
UBERON:0009639	body of sphenoid	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009640	hypophyseal cartilage	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009641	ansa lenticularis	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009643	central tegmental tract	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009644	trachea non-cartilage connective tissue	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009645	ampullary gland	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
UBERON:0009646	lumbar sympathetic nerve trunk	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009647	tympanic membrane epithelium	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009648	eyelid subcutaneous connective tissue	HsapDv:0000026	CS19 (human)	UBERON:0000066	fully formed stage
UBERON:0009650	cortical arch of kidney	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009651	nephron tubule basement membrane	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009652	bronchus basement membrane	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009653	trachea basement membrane	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009654	alveolar artery	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009655	auricular artery	HsapDv:0000016	CS09 (human)	UBERON:0000066	fully formed stage
UBERON:0009657	labial artery	HsapDv:0000016	CS09 (human)	UBERON:0000066	fully formed stage
UBERON:0009658	pancreaticoduodenal artery	HsapDv:0000016	CS09 (human)	UBERON:0000066	fully formed stage
UBERON:0009659	spermatic artery	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009660	adrenal vein	HsapDv:0000016	CS09 (human)	UBERON:0000066	fully formed stage
UBERON:0009661	midbrain nucleus	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009662	hindbrain nucleus	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009663	telencephalic nucleus	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009664	gut mesentery	HsapDv:0000020	Carnegie stage 13 (human)	UBERON:0000071	death stage
UBERON:0009668	ventral mesentery	HsapDv:0000020	Carnegie stage 13 (human)	UBERON:0000068	embryo stage
UBERON:0009669	embryonic cloacal lumen	HsapDv:0000024	CS17 (human)	HsapDv:0000021	CS14 (human)
UBERON:0009670	rectal lumen	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009671	nasal fin	HsapDv:0000024	CS17 (human)	HsapDv:0000024	CS17 (human)
UBERON:0009672	oronasal membrane	HsapDv:0000025	Carnegie stage 18 (human)	HsapDv:0000025	Carnegie stage 18 (human)
UBERON:0009673	accessory XI nerve cranial component	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009674	accessory XI nerve spinal component	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009675	chorda tympani branch of facial nerve	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009676	early telencephalic vesicle	HsapDv:0000019	Carnegie stage 12 (human)	HsapDv:0000020	Carnegie stage 13 (human)
UBERON:0009678	tooth row	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009679	set of lower jaw teeth	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
UBERON:0009680	set of upper jaw teeth	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
UBERON:0009687	middle cardiac vein	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
UBERON:0009688	posterior inferior cerebellar artery	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
UBERON:0009689	anterior inferior cerebellar artery	HsapDv:0000025	Carnegie stage 18 (human)	UBERON:0000066	fully formed stage
UBERON:0009692	lumen of pharyngotympanic tube	HsapDv:0000027	CS20 (human)	UBERON:0000066	fully formed stage
UBERON:0009695	epithelium of laryngopharynx	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009697	epithelium of appendix	HsapDv:0000024	CS17 (human)	UBERON:0000066	fully formed stage
UBERON:0009708	dorsal pancreas	HsapDv:0000024	CS17 (human)	HsapDv:0000025	Carnegie stage 18 (human)
UBERON:0009709	ventral pancreas	HsapDv:0000024	CS17 (human)	HsapDv:0000025	Carnegie stage 18 (human)
