ID	label	SYNONYMS
UBERON:0009880	carpal skeleton	carpal bones|carpal bones set|carpus|fore mesopodial skeleton|fore mesopodium|fore mesopodium skeleton|ossa carpi|ossa carpi|set of carpal bones|skeletal parts of fore mesopodium|skeleton of carpus
UBERON:0009949	humeral diverticulum of clavicular air sac	
UBERON:0009980	condyle of femur	condylus femoralis|condylus femoris|femoral condyle|fibular condyle
UBERON:0009984	medial condyle of femur	c. medialis femoris|c. medialis femoris|condylus medialis femoris|medial condyle of the femur|medial femoral condyle
UBERON:0009985	lateral condyle of femur	c. lateralis femoris|c. lateralis femoris|condylus lateralis femoris|lateral condyle of the femur|lateral femoral condyle
UBERON:0009986	lateral epicondyle of femur	e. lateralis femoris|epicondylus lateralis (femur)|epicondylus lateralis femoris|lateral femoral epicondyle
UBERON:0009987	medial epicondyle of femur	epicondylus medialis (femur)|epicondylus medialis femoris|medial femoral epicondyle
UBERON:0009988	condyle of humerus	condylus humeri|humeral condyle
UBERON:0009989	condyle of tibia	tibial condyle
UBERON:0009990	medial condyle of tibia	c. medialis tibiae|condylus medialis (tibia)|condylus medialis tibiae|medial condyle of the tibia|medial tibial condyle
UBERON:0009991	lateral condyle of tibia	c. lateralis tibiae|condylus lateralis (tibia)|condylus lateralis tibiae
UBERON:0010000	multicellular anatomical structure	multicellular structure
UBERON:0010129	femur cartilage element	femoral cartilage condensation
UBERON:0010388	proximal segment of rib	costal part of rib|proximal part of rib|proximal rib|proximal rib segment|vertebral part of rib
UBERON:0010424	distal segment of rib	distal part of rib|distal rib|distal rib segment|sternal rib|vertical segment of rib
UBERON:0010540	tarsus pre-cartilage condensation	
UBERON:0010541	tarsus cartilage element	
UBERON:0010543	acropodial skeleton	acropodial skeleton|acropodium|acropodium skeleton|digital skeleton|digits skeleton|phalangeal skeleton|set of phalanges|skeletal parts of acropodial region|skeletal parts of acropodium|skeleton of digits
UBERON:0010544	metacarpus skeleton	anterior metapodial skeleton|anterior metapodium|fore metapodial skeleton|fore metapodium|metacarpal bones|metacarpal skeleton|metacarpalia|metacarpals [I-V]|metacarpals set|ossa metacarpalia [I-V]|ossa metacarpi [I-V]|set of metacarpal bones|set of metacarpals|set of metacarpals [I-V]|skeleton of metacarpus
UBERON:0010545	metatarsus skeleton	metatarsal bones set|metatarsal skeleton|metatarsalia|metatarsals [I-V]|ossa metatarsalia|ossa metatarsalia [I-V]|ossa metatarsi[I-V]|posterior metapodial skeleton|posterior metapodium|set of metatarsal bones|set of metatarsals [I-V]|skeleton of metatarsus
UBERON:0010546	metapodial skeleton	metacarpal/metatarsal skeleton|metapodial skeleton|metapodium|metapodium skeleton|skeletal parts of metapodium|skeleton of metapodium
UBERON:0010547	pedal digit 1 metatarsal pre-cartilage condensation	foot digit 1 metatarsal pre-cartilage condensation|hind limb digit 1 metatarsal pre-cartilage condensation|pedal digit I metatarsal pre-cartilage condensation|toe 1 metatarsal pre-cartilage condensation
UBERON:0010548	pedal digit 2 metatarsal pre-cartilage condensation	foot digit 2 metatarsal pre-cartilage condensation|hind limb digit 2 metatarsal pre-cartilage condensation|pedal digit II metatarsal pre-cartilage condensation|toe 2 metatarsal pre-cartilage condensation
UBERON:0010549	pedal digit 3 metatarsal pre-cartilage condensation	foot digit 3 metatarsal pre-cartilage condensation|hind limb digit 3 metatarsal pre-cartilage condensation|pedal digit III metatarsal pre-cartilage condensation|toe 3 metatarsal pre-cartilage condensation
UBERON:0010550	pedal digit 4 metatarsal pre-cartilage condensation	foot digit 4 metatarsal pre-cartilage condensation|hind limb digit 4 metatarsal pre-cartilage condensation|pedal digit IV metatarsal pre-cartilage condensation|toe 4 metatarsal pre-cartilage condensation
UBERON:0010551	pedal digit 5 metatarsal pre-cartilage condensation	foot digit 5 metatarsal pre-cartilage condensation|hind limb digit 5 metatarsal pre-cartilage condensation|pedal digit V metatarsal pre-cartilage condensation|toe 5 metatarsal pre-cartilage condensation
UBERON:0010557	pedal digit 1 metatarsal cartilage element	foot digit 1 metatarsal cartilage element|hind limb digit 1 metatarsal cartilage condensation|pedal digit I metatarsal cartilage element|toe 1 metatarsal cartilage condensation
UBERON:0010558	pedal digit 2 metatarsal cartilage element	foot digit 2 metatarsal cartilage element|hind limb digit 2 metatarsal cartilage condensation|pedal digit II metatarsal cartilage element|toe 2 metatarsal cartilage element
UBERON:0010559	pedal digit 3 metatarsal cartilage element	foot digit 3 metatarsal cartilage element|hind limb digit 3 metatarsal cartilage condensation|pedal digit III metatarsal cartilage element|toe 3 metatarsal cartilage element
UBERON:0010560	pedal digit 4 metatarsal cartilage element	foot digit 4 metatarsal cartilage element|hind limb digit 4 metatarsal cartilage condensation|pedal digit IV metatarsal cartilage element|toe 4 metatarsal cartilage element
UBERON:0010561	pedal digit 5 metatarsal cartilage element	foot digit 5 metatarsal cartilage element|hind limb digit 5 metatarsal cartilage element|pedal digit V metatarsal cartilage element|toe 5 metatarsal cartilage element
UBERON:0010565	manual digit 1 metacarpus pre-cartilage condensation	finger 1 metacarpus pre-cartilage condensation|fore limb digit 1 metacarpus pre-cartilage condensation|hand digit 1 metacarpus pre-cartilage condensation|manual digit I metacarpus pre-cartilage condensation|metacarpal 1 pre-cartilage condensation
UBERON:0010566	manual digit 2 metacarpus pre-cartilage condensation	finger 2 metacarpus pre-cartilage condensation|fore limb digit 2 metacarpus pre-cartilage condensation|hand digit 2 metacarpus pre-cartilage condensation|manual digit II metacarpus pre-cartilage condensation|metacarpal 2 pre-cartilage condensation
UBERON:0010567	manual digit 3 metacarpus pre-cartilage condensation	finger 3 metacarpus pre-cartilage condensation|fore limb digit 3 metacarpus pre-cartilage condensation|hand digit 3 metacarpus pre-cartilage condensation|manual digit III metacarpus pre-cartilage condensation|metacarpal 3 pre-cartilage condensation
UBERON:0010568	manual digit 4 metacarpus pre-cartilage condensation	finger 4 metacarpus pre-cartilage condensation|fore limb digit 4 metacarpus pre-cartilage condensation|hand digit 4 metacarpus pre-cartilage condensation|manual digit IV metacarpus pre-cartilage condensation|metacarpal 4 pre-cartilage condensation
UBERON:0010569	manual digit 5 metacarpus pre-cartilage condensation	finger 5 metacarpus pre-cartilage condensation|fore limb digit 5 metacarpus pre-cartilage condensation|hand digit 5 metacarpus pre-cartilage condensation|manual digit V metacarpus pre-cartilage condensation|metacarpal 5 pre-cartilage condensation
UBERON:0010570	manual digit 1 metacarpus cartilage element	finger 1 metacarpus cartilage element|fore limb digit 1 metacarpus cartilage element|hand digit 1 metacarpus cartilage element|manual digit I metacarpus cartilage element|metacarpus 1 cartilage element
UBERON:0010571	manual digit 2 metacarpus cartilage element	finger 2 metacarpus cartilage element|fore limb digit 2 metacarpus cartilage element|hand digit 2 metacarpus cartilage element|manual digit II metacarpus cartilage element|metacarpus 2 cartilage element
UBERON:0010572	manual digit 3 metacarpus cartilage element	finger 3 metacarpus cartilage element|fore limb digit 3 metacarpus cartilage element|hand digit 3 metacarpus cartilage element|manual digit III metacarpus cartilage element|metacarpus 3 cartilage element
UBERON:0010573	manual digit 4 metacarpus cartilage element	finger 4 metacarpus cartilage condensation|fore limb digit 4 metacarpus cartilage element|hand digit 4 metacarpus cartilage element|manual digit IV metacarpus cartilage element|metacarpus 4 cartilage element
UBERON:0010574	manual digit 5 metacarpus cartilage element	finger 5 metacarpus cartilage condensation|fore limb digit 5 metacarpus cartilage element|hand digit 5 metacarpus cartilage element|manual digit V metacarpus cartilage element|metacarpus 5 cartilage element
UBERON:0010575	manual digit 1 phalanx pre-cartilage condensation	fore limb digit 1 phalanx pre-cartilage condensation|hand digit 1 phalanx pre-cartilage condensation|manual digit I phalanx pre-cartilage condensation
UBERON:0010576	manual digit 2 phalanx pre-cartilage condensation	fore limb digit 2 phalanx pre-cartilage condensation|hand digit 2 phalanx pre-cartilage condensation|manual digit II phalanx pre-cartilage condensation
UBERON:0010577	manual digit 3 phalanx pre-cartilage condensation	fore limb digit 3 phalanx pre-cartilage condensation|hand digit 3 phalanx pre-cartilage condensation|manual digit III phalanx pre-cartilage condensation
UBERON:0010578	manual digit 4 phalanx pre-cartilage condensation	fore limb digit 4 phalanx pre-cartilage condensation|hand digit 4 phalanx pre-cartilage condensation|manual digit IV phalanx pre-cartilage condensation
UBERON:0010579	manual digit 5 phalanx pre-cartilage condensation	fore limb digit 5 phalanx pre-cartilage condensation|hand digit 5 phalanx pre-cartilage condensation|manual digit V phalanx pre-cartilage condensation
UBERON:0010580	pedal digit 1 phalanx pre-cartilage condensation	foot digit 1 phalanx pre-cartilage condensation|hind limb digit 1 phalanx pre-cartilage condensation|pedal digit I phalanx pre-cartilage condensation
UBERON:0010581	pedal digit 2 phalanx pre-cartilage condensation	foot digit 2 phalanx pre-cartilage condensation|hind limb digit 2 phalanx pre-cartilage condensation|pedal digit II phalanx pre-cartilage condensation
UBERON:0010582	pedal digit 3 phalanx pre-cartilage condensation	foot digit 3 phalanx pre-cartilage condensation|hind limb digit 3 phalanx pre-cartilage condensation|pedal digit III phalanx pre-cartilage condensation
UBERON:0010583	pedal digit 4 phalanx pre-cartilage condensation	foot digit 4 phalanx pre-cartilage condensation|hind limb digit 4 phalanx pre-cartilage condensation|pedal digit IV phalanx pre-cartilage condensation
UBERON:0010584	pedal digit 5 phalanx pre-cartilage condensation	foot digit 5 phalanx pre-cartilage condensation|hind limb digit 5 phalanx pre-cartilage condensation|pedal digit V phalanx pre-cartilage condensation
UBERON:0010585	pedal digit phalanx pre-cartilage condensation	foot digit phalanx pre-cartilage condensation|foot phalanx pre-cartilage condensation|hind limb digit phalanx pre-cartilage condensation|hindlimb phalanx pre-cartilage condensation|pes phalanx pre-cartilage condensation
UBERON:0010586	manual digit phalanx pre-cartilage condensation	fore limb digit phalanx pre-cartilage condensation|forelimb phalanx pre-cartilage condensation|hand digit phalanx pre-cartilage condensation|hand phalanx pre-cartilage condensation|manus phalanx pre-cartilage condensation
UBERON:0010675	manual digit 1 phalanx cartilage element	fore limb digit 1 phalanx cartilage condensation|hand digit 1 phalanx cartilage element|manual digit I phalanx cartilage element
UBERON:0010676	manual digit 2 phalanx cartilage element	fore limb digit 2 phalanx cartilage condensation|hand digit 2 phalanx cartilage element|manual digit II phalanx cartilage element
UBERON:0010677	manual digit 3 phalanx cartilage element	fore limb digit 3 phalanx cartilage condensation|hand digit 3 phalanx cartilage element|manual digit III phalanx cartilage element
UBERON:0010678	manual digit 4 phalanx cartilage element	fore limb digit 4 phalanx cartilage condensation|hand digit 4 phalanx cartilage element|manual digit IV phalanx cartilage element
UBERON:0010679	manual digit 5 phalanx cartilage element	fore limb digit 5 phalanx cartilage condensation|hand digit 5 phalanx cartilage element|manual digit V phalanx cartilage element
UBERON:0010680	pedal digit 1 phalanx cartilage element	foot digit 1 phalanx cartilage element|hind limb digit 1 phalanx cartilage condensation|pedal digit I phalanx cartilage element
UBERON:0010681	pedal digit 2 phalanx cartilage element	foot digit 2 phalanx cartilage element|hind limb digit 2 phalanx cartilage condensation|pedal digit II phalanx cartilage element
UBERON:0010682	pedal digit 3 phalanx cartilage element	foot digit 3 phalanx cartilage element|hind limb digit 3 phalanx cartilage condensation|pedal digit III phalanx cartilage element
UBERON:0010683	pedal digit 4 phalanx cartilage element	foot digit 4 phalanx cartilage element|hind limb digit 4 phalanx cartilage condensation|pedal digit IV phalanx cartilage element
UBERON:0010684	pedal digit 5 phalanx cartilage element	foot digit 5 phalanx cartilage element|hind limb digit 5 phalanx cartilage condensation|pedal digit V phalanx cartilage element
UBERON:0010685	pedal digit phalanx cartilage element	foot digit phalanx cartilage element|hind limb digit phalanx cartilage condensation
UBERON:0010686	manual digit phalanx cartilage element	fore limb digit phalanx cartilage condensation|hand digit phalanx cartilage condensation
UBERON:0010687	pedal digit metatarsal pre-cartilage condensation	foot digit metatarsal pre-cartilage condensation|hind limb digit metatarsal pre-cartilage condensation|metatarsal bone pre-cartilage condensation|metatarsal pre-cartilage condensation|metatarsus pre-cartilage condensation
UBERON:0010688	skeleton of manual acropodium	all phalanges in forelimb autopod|anterior acropodium|anterior acropodium skeleton|fore acropodium skeleton|hand digit skeleton|manual digit skeleton|manual phalanges|phalanges of hand|phalanges of manus|set of manual phalanges|set of phalanges of hand|set of phalanges of manus
UBERON:0010696	skeleton of pedal acropodium	all phalanges in hindlimb autopod|foot digit skeleton|hind acropodium skeleton|pedal phalanges|phalanges of foot|phalanges of pes|posterior acropodium|posterior acropodium skeleton|set of pedal phalanges|set of phalanges of foot|set of phalanges of pes
UBERON:0010697	pedal digit metatarsal cartilage element	foot digit metatarsal cartilage condensation|hind limb digit metatarsal cartilage condensation|metatarsal cartilage condensation
UBERON:0010698	manual digit metacarpus pre-cartilage condensation	fore limb digit metacarpus pre-cartilage condensation|hand digit metacarpus pre-cartilage condensation|metacarpal bone pre-cartilage condensation|metacarpal pre-cartilage condensation|metacarpus pre-cartilage condensation
UBERON:0010699	manual digit metacarpus cartilage element	finger metacarpus cartilage element|fore limb digit metacarpus cartilage element|hand digit metacarpus cartilage element|metacarpal cartilage condensation|metacarpal cartilage element|metacarpus cartilage element
UBERON:0010700	phalanx pre-cartilage condensation	
UBERON:0010701	phalanx cartilage element	phalanx cartilage condensation
UBERON:0010703	forelimb zeugopod skeleton	antebrachial skeleton|antebrachium skeleton|anterior zeugopodium|anterior zeugopodium skeleton|fore epipodium|fore epipodium skeleton|forearm skeleton|forelimb epipodium|forelimb epipodium skeleton|mesomere 2 of pectoral appendage|radius and ulna|skeleton of forearm|wing zeugopod skeleton
UBERON:0010710	pectoral fin skeleton	forefin skeleton
UBERON:0010711	pelvic fin skeleton	
UBERON:0010712	limb skeleton subdivision	
UBERON:0010713	paired fin skeleton	
UBERON:0010714	iliac cartilage element	iliac cartilage condensation
UBERON:0010718	pubic cartilage element	pubic cartilage condensation
UBERON:0010719	girdle skeleton	skeleton of girdle
UBERON:0010720	hindlimb zeugopod skeleton	crural skeleton|crus skeleton|hind epipodium|hindlimb epipodium|hindlimb zygopod skeleton|mesomere 2 of pelvic appendage|posterior zeugopodium|posterior zeugopodium skeleton|skeleton cruris
UBERON:0010721	distal tarsal bone	cuneiform|cuneiform bone|distal tarsal|distal tarsal bone|os cuneiform|os cuneiforme
UBERON:0010723	os vesalianum pedis	pedal vesalian bone|vesalian bone
UBERON:0010725	accessory navicular bone	
UBERON:0010726	os vesalianum manus	manual vesalian bone
UBERON:0010737	distal tarsal bone 4	cuboideum|distal tarsal 4|os cuboideum|os tarsale IV|tarsal 4
UBERON:0010738	distal tarsal bone 5	cuboideum|distal tarsal 5|tarsal 5
UBERON:0010739	distal carpal bone 5	carpal 5|distal carpal 5|hamate|os hamatum|unciform|uncinate
UBERON:0010740	bone of appendage girdle complex	bone of extended limb/fin region|limb bone
UBERON:0010741	bone of pectoral complex	bone of forelimb or pectoral fin or pectoral girdle|forelimb bone|wing bone
UBERON:0010742	bone of pelvic complex	hindlimb bone
UBERON:0010746	iliac blade	a. ossis ilii|ala of ilium|ala ossis ilii|ilium ala|wing of ilium|wing of the ilium
UBERON:0010747	body of ilium	corpus ossis ilii|ilium body
UBERON:0010757	rib 8	costa VIII|eighth rib|upper false rib
UBERON:0010759	equine distal sesamoid	distal sesamoid bone|navicular bone
UBERON:0010760	supraglenoid tubercle	supraglenoid tuberosity|tuberculum supraglenoidale
UBERON:0010801	calcaneum pre-cartilage condensation	calcaneous pre-cartilage condensation
UBERON:0010842	calcaneum cartilage element	calcaneous cartilage element
UBERON:0010843	clavicle cartilage element	
UBERON:0010844	clavicle pre-cartilage condensation	
UBERON:0010846	radius pre-cartilage condensation	
UBERON:0010847	ulna pre-cartilage condensation	
UBERON:0010848	radius-ulna cartilage element	radio-ulna cartilage condensation
UBERON:0010849	tibia cartilage element	
UBERON:0010850	tibia pre-cartilage condensation	
UBERON:0010851	fibula cartilage element	fibulal cartilage condensation|fibular cartilage condensation|fibulra cartilage condensation
UBERON:0010852	fibula pre-cartilage condensation	fibulal pre-cartilage condensation|fibular pre-cartilage condensation
UBERON:0010853	capitulum of humerus	capitellum|capitulum humeri|capitulum of humerus|dorsal condyle of the humerus|humeral capitulum
UBERON:0010881	limb cartilage element	
UBERON:0010882	limb bone pre-cartilage condensation	
UBERON:0010883	forelimb cartilage element	forelimb wing cartilaginous condensation|wing cartilaginous condensation
UBERON:0010884	forelimb bone pre-cartilage condensation	wing bone pre-cartilage condensation
UBERON:0010885	hindlimb cartilage element	hindlimb cartilage condensation
UBERON:0010886	hindlimb pre-cartilage condensation	hindlimb pre-cartilage condensation
UBERON:0010900	tarsometatarsus cartilage element	
UBERON:0010901	tarsometatarsus pre-cartilage condensation	
UBERON:0010902	tibiotarsus cartilage element	
UBERON:0010903	tibiotarsus pre-cartilage condensation	
UBERON:0010905	clavicle bone primordium	clavicle primordium
UBERON:0010907	parafibula	
UBERON:0010912	subdivision of skeleton	skeletal subdivision|subdivision of skeleton (in vivo)
UBERON:0010994	coronoid process of ulna	coronoid process|coronoid process of the ulna|processus coronoideus|processus coronoideus ulnae|ulnar coronoid process
UBERON:0011015	iliac fossa	
UBERON:0011090	skeleton of right pelvic girdle	
UBERON:0011091	skeleton of left pelvic girdle	
UBERON:0011104	epiphysis of fifth metacarpal bone	fifth metacarpal bone epiphysis|metacarpal 5 epiphysis
UBERON:0011141	appendicular ossicle	ossicle of appendicular skeleton
UBERON:0011187	ventral tubercle of humerus	greater tubercle|greater tubercle of humerus|greater tubercle of the humerus|greater tuberosity|greater tuberosity of humerus|tuberculum majus|tuberculum majus humeri
UBERON:0011188	lesser tubercle of humerus	lesser tubercle|lesser tubercle of humerus|lesser tubercle of the humerus|lesser tuberosity of humerus|tuberculum minus
UBERON:0011205	carpometacarpus	carpometacarpus bone
UBERON:0011216	organ system subdivision	
UBERON:0011246	procoracoid bone	anterior coracoid|anterior coracoid bone|precoracoid|precoracoid bone|procoracoid|procoracoid process
UBERON:0011247	procoracoid cartilage	
UBERON:0011248	procoracoid element	anterior coracoid|precoracoid|precoracoid|procoracoid
UBERON:0011250	autopod bone	
UBERON:0011575	styloid process of ulna	processus styloideus ulnae|processus styloideus ulnae|ulnar styloid process
UBERON:0011582	paired limb/fin skeleton	limb/fin skeleton|skeletal parts of limb/fin|skeleton of limb/fin
UBERON:0011583	stylopodial skeleton	mesomere 1|propodial skeleton|propodium|proximal metapterygial mesomere|stylopod|stylopodium|stylopodium skeleton
UBERON:0011584	zeugopodial skeleton	epipodial skeleton|epipodium|mesomere 2|mesomere 2 skeleton|skeleton of zeugopod|zeugopod skeleton|zygopodium
UBERON:0011651	ventral head of rib	capitulum|capitulum of costa|capitulum of rib|costal capitulum
UBERON:0011652	dorsal head of rib	tuberculum|tuberculum of rib
UBERON:0011655	interclavicle	interclavicle bone
UBERON:0011678	hindlimb intermedium bone	hidlimb intermedium|intermedium|intermedium (hind)|intermedium of pes|pedal intermedium
UBERON:0011679	proximal tarsal bone	
UBERON:0011941	lateral angle of scapula	angulus lateralis (scapula)|angulus lateralis scapulae|glenoid angle of scapula|head of scapula|scapular head
UBERON:0011959	glenoid labrum of scapula	glenoid labrum|glenoidal labrum|glenoidal labrum of glenohumeral joint|glenoidal labrum of scapula|labrum glenoidale|labrum glenoidale scapulae
UBERON:0011960	articular capsule of glenohumeral joint	articular capsule of humerus|articular capsule of shoulder joint|capsule of shoulder joint|fibrous capsule of glenohumeral joint|glenohumeral joint capsule
UBERON:0011973	epiphysis of phalanx of pes	epiphysis of phalanx of toe
UBERON:0011974	epiphysis of proximal phalanx of pes	epiphysis of proximal phalanx of toe
UBERON:0011975	epiphysis of middle phalanx of pes	epiphysis of middle phalanx of toe
UBERON:0011976	epiphysis of distal phalanx of pes	epiphysis of distal phalanx of toe
UBERON:0011977	epiphysis of proximal phalanx of manus	epiphysis of proximal phalanx of finger
UBERON:0011978	epiphysis of middle phalanx of manus	epiphysis of middle phalanx of finger
UBERON:0011979	epiphysis of distal phalanx of manus	epiphysis of distal phalanx of finger
UBERON:0012078	fovea capitis of femur	fovea capitis|fovea capitis femoris|fovea capitis femoris (caput femoris)|fovea capitis of femoral head|fovea for ligament of head of femur|fovea of head of femur
UBERON:0012080	patella cartilage element	
UBERON:0012081	patella pre-cartilage condensation	
UBERON:0012104	sesamoid bone of the peroneus longus muscle	os peroneum
UBERON:0012124	avian scapholunar bone	radiale|scapholunar
UBERON:0012126	fibulare	astragalus
UBERON:0012129	radial head of humerus	capitellum|capitellum of humerus|eminentia capitata|radial condyle|radial condyle of humerus
UBERON:0012130	olecranon fossa	fossa olecrani
UBERON:0012131	centrale	central mesopodium bone|centralia|os centrale
UBERON:0012135	prepollex skeleton	cartilago pre-pollicis|prepollex
UBERON:0012150	skeleton of digitopodium	digitopodium|skeleton of digits
UBERON:0012151	skeleton of manual digitopodium	manual digitopodium
UBERON:0012152	skeleton of pedal digitopodium	pedal digitopodium
UBERON:0012267	equine splint bone	metapodial bone 2 or 4|splint bone
UBERON:0012268	equine forelimb splint bone	forelimb splint bone|metacarpal bone 2 or 4
UBERON:0012269	equine hindlimb splint bone	hindlimb splint bone|metatarsal bone 2 or 4
UBERON:0012288	centroquartal bone	os centroquartale|os naviculocuboideum
UBERON:0012289	fused tarsal bones 2 and 3	fused tarsals 2 and 3|os cuneiforme intermediolaterale|os tarsale II et III|tarsals 2+3
UBERON:0012290	fused carpal bones 2 and 3	carpals 2+3|fused carpals 2 and 3
UBERON:0012291	lateral malleolus of fibula	distal extremity of fibula|external malleolus of fibula|fibular malleolus|lateral malleolus|malleolar bone|malleolar bone of ankle
UBERON:0012357	digitopodium bone	digit bone
UBERON:0012358	manual digitopodium bone	bone of forelimb digitopodium
UBERON:0012359	pedal digitopodium bone	bone of hindlimb digitopodium
UBERON:0012475	skeleton of pectoral complex	bones of upper limb|ossa membri superioris|pectoral complex skeleton|set of bones of upper limb|skeleton of anterior limb/fin and girdle|upper limb skeleton
UBERON:0012476	skeleton of pelvic complex	bones of lower limb|lower limb skeleton|ossa membri inferioris|pelvic complex skeleton|set of bones of lower limb|skeleton of posterior limb/fin and girdle
UBERON:0013069	popliteal area	knee pit|popliteal fossa|popliteal region|popliteal space
UBERON:0013121	proximal epiphysis of phalanx of pes	basal epiphysis of phalanx of foot|base of phalanx of foot|basis phalangis (pedis)|basis phalangis pedis|proximal epiphysis of phalanx of toe
UBERON:0013122	distal epiphysis of phalanx of pes	caput phalangis (pedis)|caput phalangis pedis|distal end of phalanx of foot|distal epiphysis of phalanx of toe|head of phalanx of foot|ungual tuberosity of distal phalanx of toe
UBERON:0013204	epipubic bone	marsupial bone
UBERON:0013207	entepicondylar foramen	
UBERON:0013279	diaphysis of fibula	body of fibula|corpus fibulae|fibula diaphysis|shaft of fibula
UBERON:0013280	diaphysis of tibia	body of the tibia|body of tibia|corpus tibiae|shaft of tibia|shaft of tibia|tibial diaphysis
UBERON:0013581	metapodium bone 1	metapodium 1|metapodium I
UBERON:0013582	metapodium bone 2	metapodium 2|metapodium II
UBERON:0013583	metapodium bone 3	3rd metapodium bone|cannon bone|metapodial bone III|metapodium 3|metapodium III
UBERON:0013584	metapodium bone 4	metapodium 4|metapodium IV
UBERON:0013585	metapodium bone 5	metapodium 5|metapodium V
UBERON:0013586	fused metapodial bones 3 and 4	fused metapodials 3/4|metapodial 3+4|os metapodiale III et IV
UBERON:0013587	fused metacarpal bones 3 and 4	fused metacarpal 3/4|metacarpal 3+4|os metacarpale III et IV
UBERON:0013588	fused metatarsal bones 3 and 4	fused metatarsal 3/4|metatarsal 3+4|os metatarsale III et IV (Ru)
UBERON:0013633	intertrochanteric crest	
UBERON:0013634	intertrochanteric line	
UBERON:0013649	fused tarsal bones 1 and 2	fused tarsals 1 and 2|os cuneiforme mediointermedium|os tarsale I et II|tarsals 1+2
UBERON:0013707	iliac spine	
UBERON:0013708	anterior superior iliac spine	anterior superior iliac spine|anterior superior iliac spine (volume)|anterior superior spine
UBERON:0013709	anterior inferior iliac spine	anterior inferior iliac spine (volume)|anterior inferior spine
UBERON:0013710	posterior superior iliac spine	posterior superior iliac spine (volume)|posterior superior spine of the ilium
UBERON:0013711	posterior inferior iliac spine	posterior inferior iliac spine (volume)|posterior inferior spine of the ilium
UBERON:0013712	anterior iliac spine	
UBERON:0013713	posterior iliac spine	
UBERON:0013748	ulnar metaphysis	metaphysis of ulna
UBERON:0013749	metaphysis of humerus	diaphyseal end of humerus|humeral metaphysis
UBERON:0013750	metaphysis of tibia	tibial metaphysis
UBERON:0013751	metaphysis of radius	radial metaphysis
UBERON:0013752	diaphysis of metacarpal bone	body of metacarpal|corpus ossis metacarpi|metacarpal bone diaphysis|shaft of metacarpal|shaft of metacarpal bone
UBERON:0013753	distal epiphysis of metacarpal bone	caput ossis metacarpi|distal end of metacarpal bone|head of metacarpal bone|lower end of metacarpal bone
UBERON:0013774	diaphysis of metatarsal bone	diaphysis of metatarsal|metatarsal bone diaphysis|metatarsal diaphysis|shaft of metatarsal bone
UBERON:0014395	proximal mesopodial bone	
UBERON:0014409	metacromion	metacromion of scapula|metacromion process|scapular metacromion
UBERON:0014411	greater sciatic notch	greater sacrosciatic notch|incisura ischiadica major
UBERON:0014430	sciatic notch	
UBERON:0014436	lesser sciatic notch	incisura ischiadica minor
UBERON:0014437	iliac crest	
UBERON:0014438	superior pubic ramus	superior rami of the pubes|superior ramus of pubis|superior ramus of the pubis
UBERON:0014439	inferior pubic ramus	inferior rami of the pubes|inferior ramus of pubis|inferior ramus of the pubis
UBERON:0014440	ischiopubic ramus	conjoint ramus|ischiopubic rami|rami of the pubis and ischium
UBERON:0014441	ischial ramus	ramus of ischium|ramus ossis ischii|ramusi ossis ischii
UBERON:0014442	superior ischial ramus	superior ramus of ischium
UBERON:0014443	inferior ischial ramus	inferior rami of the pubis|inferior ramus of ischium
UBERON:0014444	pubic ramus	ramus of pubis
UBERON:0014445	acetabular fossa	fossa acetabularis|fossa acetabularis (acetabuli)|fossa acetabuli
UBERON:0014446	acetabular notch	
UBERON:0014483	distal phalanx of digit 1	digit 1 distal phalanx|digit I P3|distal phalanx of digit I|distal phalanx of first digit|first distal phalanx
UBERON:0014484	distal phalanx of digit 2	2nd digit distal phalanx|digit 2 distal phalanx|digit II P3|distal phalanx of 2nd digit|distal phalanx of digit II|distal phalanx of index digit|distal phalanx of second digit|second digit distal phalanx|second distal phalanx
UBERON:0014485	distal phalanx of digit 3	3rd digit distal phalanx|coffin bone|digit 3 distal phalanx|digit III P3|distal phalanx of 3rd digit|distal phalanx of digit III|distal phalanx of middle digit|distal phalanx of third digit|equine 3rd phalanx of digit 3|equine distal phalanx|medial claw of artiodactyl|medial claw of ruminant hoof|medial ungual phalanx of artiodactyl|pedal bone|third digit distal phalanx|third distal phalanx
UBERON:0014486	distal phalanx of digit 4	4th digit distal phalanx|digit 4 distal phalanx|digit IV P3|distal phalanx of 4th digit|distal phalanx of digit IV|distal phalanx of fourth digit|distal phalanx of ring digit|fourth digit distal phalanx|fourth distal phalanx|lateral claw of artiodactyl|lateral claw of ruminant hoof|lateral ungual phalanx of artiodactyl
UBERON:0014487	distal phalanx of digit 5	5th digit distal phalanx|digit 5 distal phalanx|digit V P3|distal phalanx of 5th digit|distal phalanx of digit V|distal phalanx of fifth digit|distal phalanx of little digit|fifth digit distal phalanx|fifth distal phalanx
UBERON:0014488	middle phalanx of digit 2	2nd digit intermediate phalanx|2nd digit middle phalanx|2nd digit of intermediate phalanx|2nd digit of middle phalanx|digit 2 intermediate phalanx|digit 2 middle phalanx|digit II P2|intermediate phalanx of 2nd digit|intermediate phalanx of digit 2|intermediate phalanx of second digit|middle phalanx of 2nd digit|middle phalanx of digit II|middle phalanx of index digit|middle phalanx of second digit|second digit intermediate phalanx|second digit middle phalanx|second middle phalanx
